Freq.,V(n001)
1.16162451880603e-001,9.99999467289759e-001,-7.29869822092823e-004
1.16970425629369e-001,9.99999459853405e-001,-7.34946462709953e-004
1.17784019279990e-001,9.99999452313244e-001,-7.40058414040178e-004
1.18603271921974e-001,9.99999444667826e-001,-7.45205921686516e-004
1.19428222916718e-001,9.99999436915682e-001,-7.50389232960242e-004
1.20258911899400e-001,9.99999429055322e-001,-7.55608596892761e-004
1.21095378780883e-001,9.99999421085236e-001,-7.60864264247578e-004
1.21937663749631e-001,9.99999413003892e-001,-7.66156487532343e-004
1.22785807273640e-001,9.99999404809737e-001,-7.71485521010978e-004
1.23639850102387e-001,9.99999396501195e-001,-7.76851620715896e-004
1.24499833268779e-001,9.99999388076671e-001,-7.82255044460298e-004
1.25365798091133e-001,9.99999379534545e-001,-7.87696051850559e-004
1.26237786175157e-001,9.99999370873175e-001,-7.93174904298700e-004
1.27115839415947e-001,9.99999362090898e-001,-7.98691865034945e-004
1.28000000000007e-001,9.99999353186025e-001,-8.04247199120366e-004
1.28890310407267e-001,9.99999344156844e-001,-8.09841173459616e-004
1.29786813413131e-001,9.99999335001620e-001,-8.15474056813755e-004
1.30689552090528e-001,9.99999325718595e-001,-8.21146119813153e-004
1.31598569811984e-001,9.99999316305984e-001,-8.26857634970499e-004
1.32513910251704e-001,9.99999306761978e-001,-8.32608876693887e-004
1.33435617387671e-001,9.99999297084742e-001,-8.38400121299998e-004
1.34363735503760e-001,9.99999287272418e-001,-8.44231647027379e-004
1.35298309191864e-001,9.99999277323119e-001,-8.50103734049802e-004
1.36239383354038e-001,9.99999267234933e-001,-8.56016664489728e-004
1.37187003204653e-001,9.99999257005922e-001,-8.61970722431856e-004
1.38141214272574e-001,9.99999246634119e-001,-8.67966193936776e-004
1.39102062403343e-001,9.99999236117531e-001,-8.74003367054703e-004
1.40069593761382e-001,9.99999225454137e-001,-8.80082531839319e-004
1.41043854832214e-001,9.99999214641888e-001,-8.86203980361706e-004
1.42024892424692e-001,9.99999203678706e-001,-8.92368006724375e-004
1.43012753673252e-001,9.99999192562484e-001,-8.98574907075394e-004
1.44007486040176e-001,9.99999181291086e-001,-9.04824979622618e-004
1.45009137317870e-001,9.99999169862345e-001,-9.11118524648006e-004
1.46017755631166e-001,9.99999158274065e-001,-9.17455844522055e-004
1.47033389439629e-001,9.99999146524019e-001,-9.23837243718318e-004
1.48056087539885e-001,9.99999134609948e-001,-9.30263028828033e-004
1.49085899067971e-001,9.99999122529564e-001,-9.36733508574851e-004
1.50122873501689e-001,9.99999110280544e-001,-9.43248993829663e-004
1.51167060662988e-001,9.99999097860534e-001,-9.49809797625537e-004
1.52218510720357e-001,9.99999085267148e-001,-9.56416235172754e-004
1.53277274191231e-001,9.99999072497965e-001,-9.63068623873946e-004
1.54343401944426e-001,9.99999059550532e-001,-9.69767283339347e-004
1.55416945202575e-001,9.99999046422359e-001,-9.76512535402145e-004
1.56497955544594e-001,9.99999033110924e-001,-9.83304704133938e-004
1.57586484908158e-001,9.99999019613669e-001,-9.90144115860308e-004
1.58682585592199e-001,9.99999005927999e-001,-9.97031099176488e-004
1.59786310259415e-001,9.99998992051285e-001,-1.00396598496315e-003
1.60897711938803e-001,9.99998977980860e-001,-1.01094910640231e-003
1.62016844028205e-001,9.99998963714019e-001,-1.01798079899330e-003
1.63143760296875e-001,9.99998949248021e-001,-1.02506140056892e-003
1.64278514888061e-001,9.99998934580086e-001,-1.03219125131166e-003
1.65421162321608e-001,9.99998919707394e-001,-1.03937069377001e-003
1.66571757496577e-001,9.99998904627088e-001,-1.04660007287495e-003
1.67730355693880e-001,9.99998889336269e-001,-1.05387973595649e-003
1.68897012578940e-001,9.99998873831998e-001,-1.06121003276039e-003
1.70071784204363e-001,9.99998858111297e-001,-1.06859131546493e-003
1.71254727012632e-001,9.99998842171143e-001,-1.07602393869781e-003
1.72445897838818e-001,9.99998826008473e-001,-1.08350825955324e-003
1.73645353913312e-001,9.99998809620182e-001,-1.09104463760906e-003
1.74853152864573e-001,9.99998793003119e-001,-1.09863343494398e-003
1.76069352721897e-001,9.99998776154091e-001,-1.10627501615504e-003
1.77294011918209e-001,9.99998759069860e-001,-1.11396974837506e-003
1.78527189292862e-001,9.99998741747142e-001,-1.12171800129032e-003
1.79768944094474e-001,9.99998724182609e-001,-1.12952014715830e-003
1.81019335983767e-001,9.99998706372885e-001,-1.13737656082555e-003
1.82278425036436e-001,9.99998688314548e-001,-1.14528761974569e-003
1.83546271746037e-001,9.99998670004125e-001,-1.15325370399758e-003
1.84822937026890e-001,9.99998651438100e-001,-1.16127519630354e-003
1.86108482217011e-001,9.99998632612903e-001,-1.16935248204773e-003
1.87402969081051e-001,9.99998613524917e-001,-1.17748594929470e-003
1.88706459813272e-001,9.99998594170473e-001,-1.18567598880797e-003
1.90019017040529e-001,9.99998574545852e-001,-1.19392299406885e-003
1.91340703825283e-001,9.99998554647283e-001,-1.20222736129533e-003
1.92671583668628e-001,9.99998534470940e-001,-1.21058948946107e-003
1.94011720513342e-001,9.99998514012947e-001,-1.21900978031462e-003
1.95361178746963e-001,9.99998493269372e-001,-1.22748863839869e-003
1.96720023204877e-001,9.99998472236229e-001,-1.23602647106956e-003
1.98088319173438e-001,9.99998450909474e-001,-1.24462368851669e-003
1.99466132393100e-001,9.99998429285010e-001,-1.25328070378238e-003
2.00853529061580e-001,9.99998407358681e-001,-1.26199793278163e-003
2.02250575837036e-001,9.99998385126273e-001,-1.27077579432212e-003
2.03657339841271e-001,9.99998362583512e-001,-1.27961471012430e-003
2.05073888662955e-001,9.99998339726068e-001,-1.28851510484167e-003
2.06500290360877e-001,9.99998316549547e-001,-1.29747740608117e-003
2.07936613467209e-001,9.99998293049494e-001,-1.30650204442371e-003
2.09382926990804e-001,9.99998269221394e-001,-1.31558945344486e-003
2.10839300420511e-001,9.99998245060668e-001,-1.32474006973565e-003
2.12305803728510e-001,9.99998220562671e-001,-1.33395433292357e-003
2.13782507373675e-001,9.99998195722697e-001,-1.34323268569367e-003
2.15269482304964e-001,9.99998170535970e-001,-1.35257557380982e-003
2.16766799964820e-001,9.99998144997651e-001,-1.36198344613611e-003
2.18274532292610e-001,9.99998119102832e-001,-1.37145675465845e-003
2.19792751728078e-001,9.99998092846536e-001,-1.38099595450619e-003
2.21321531214827e-001,9.99998066223718e-001,-1.39060150397408e-003
2.22860944203821e-001,9.99998039229260e-001,-1.40027386454421e-003
2.24411064656918e-001,9.99998011857975e-001,-1.41001350090821e-003
2.25971967050421e-001,9.99997984104602e-001,-1.41982088098953e-003
2.27543726378656e-001,9.99997955963809e-001,-1.42969647596595e-003
2.29126418157575e-001,9.99997927430186e-001,-1.43964076029219e-003
2.30720118428386e-001,9.99997898498250e-001,-1.44965421172271e-003
2.32324903761207e-001,9.99997869162441e-001,-1.45973731133461e-003
2.33940851258741e-001,9.99997839417122e-001,-1.46989054355080e-003
2.35568038559982e-001,9.99997809256575e-001,-1.48011439616321e-003
2.37206543843949e-001,9.99997778675004e-001,-1.49040936035623e-003
2.38856445833437e-001,9.99997747666533e-001,-1.50077593073032e-003
2.40517823798802e-001,9.99997716225201e-001,-1.51121460532573e-003
2.42190757561767e-001,9.99997684344967e-001,-1.52172588564642e-003
2.43875327499263e-001,9.99997652019703e-001,-1.53231027668419e-003
2.45571614547283e-001,9.99997619243197e-001,-1.54296828694286e-003
2.47279700204776e-001,9.99997586009151e-001,-1.55370042846275e-003
2.48999666537560e-001,9.99997552311177e-001,-1.56450721684521e-003
2.50731596182269e-001,9.99997518142799e-001,-1.57538917127745e-003
2.52475572350315e-001,9.99997483497451e-001,-1.58634681455741e-003
2.54231678831897e-001,9.99997448368474e-001,-1.59738067311889e-003
2.56000000000016e-001,9.99997412749118e-001,-1.60849127705683e-003
2.57780620814536e-001,9.99997376632536e-001,-1.61967916015277e-003
2.59573626826263e-001,9.99997340011788e-001,-1.63094485990045e-003
2.61379104181058e-001,9.99997302879837e-001,-1.64228891753168e-003
2.63197139623969e-001,9.99997265229545e-001,-1.65371187804226e-003
2.65027820503409e-001,9.99997227053679e-001,-1.66521429021820e-003
2.66871234775344e-001,9.99997188344899e-001,-1.67679670666204e-003
2.68727471007522e-001,9.99997149095768e-001,-1.68845968381941e-003
2.70596618383730e-001,9.99997109298744e-001,-1.70020378200572e-003
2.72478766708077e-001,9.99997068946176e-001,-1.71202956543309e-003
2.74374006409308e-001,9.99997028030311e-001,-1.72393760223744e-003
2.76282428545151e-001,9.99996986543285e-001,-1.73592846450573e-003
2.78204124806688e-001,9.99996944477126e-001,-1.74800272830350e-003
2.80139187522767e-001,9.99996901823748e-001,-1.76016097370245e-003
2.82087709664430e-001,9.99996858574955e-001,-1.77240378480836e-003
2.84049784849386e-001,9.99996814722435e-001,-1.78473174978908e-003
2.86025507346506e-001,9.99996770257761e-001,-1.79714546090280e-003
2.88014972080353e-001,9.99996725172387e-001,-1.80964551452651e-003
2.90018274635743e-001,9.99996679457649e-001,-1.82223251118455e-003
2.92035511262335e-001,9.99996633104762e-001,-1.83490705557755e-003
2.94066778879260e-001,9.99996586104816e-001,-1.84766975661137e-003
2.96112175079772e-001,9.99996538448780e-001,-1.86052122742640e-003
2.98171798135944e-001,9.99996490127495e-001,-1.87346208542694e-003
3.00245747003380e-001,9.99996441131675e-001,-1.88649295231089e-003
3.02334121325979e-001,9.99996391451904e-001,-1.89961445409958e-003
3.04437021440716e-001,9.99996341078634e-001,-1.91282722116783e-003
3.06554548382465e-001,9.99996290002185e-001,-1.92613188827417e-003
3.08686803888854e-001,9.99996238212740e-001,-1.93952909459139e-003
3.10833890405152e-001,9.99996185700347e-001,-1.95301948373717e-003
3.12995911089189e-001,9.99996132454914e-001,-1.96660370380498e-003
3.15172969816319e-001,9.99996078466209e-001,-1.98028240739522e-003
3.17365171184401e-001,9.99996023723855e-001,-1.99405625164653e-003
3.19572620518833e-001,9.99995968217332e-001,-2.00792589826733e-003
3.21795423877609e-001,9.99995911935973e-001,-2.02189201356762e-003
3.24033688056412e-001,9.99995854868963e-001,-2.03595526849091e-003
3.26287520593752e-001,9.99995797005333e-001,-2.05011633864647e-003
3.28557029776125e-001,9.99995738333964e-001,-2.06437590434174e-003
3.30842324643219e-001,9.99995678843580e-001,-2.07873465061502e-003
3.33143514993156e-001,9.99995618522749e-001,-2.09319326726830e-003
3.35460711387763e-001,9.99995557359877e-001,-2.10775244890040e-003
3.37794025157883e-001,9.99995495343212e-001,-2.12241289494034e-003
3.40143568408729e-001,9.99995432460833e-001,-2.13717530968084e-003
3.42509454025267e-001,9.99995368700658e-001,-2.15204040231220e-003
3.44891795677639e-001,9.99995304050432e-001,-2.16700888695629e-003
3.47290707826626e-001,9.99995238497731e-001,-2.18208148270085e-003
3.49706305729148e-001,9.99995172029957e-001,-2.19725891363401e-003
3.52138705443797e-001,9.99995104634337e-001,-2.21254190887899e-003
3.54588023836420e-001,9.99995036297918e-001,-2.22793120262920e-003
3.57054378585727e-001,9.99994967007568e-001,-2.24342753418335e-003
3.59537888188951e-001,9.99994896749970e-001,-2.25903164798104e-003
3.62038671967536e-001,9.99994825511623e-001,-2.27474429363842e-003
3.64556850072874e-001,9.99994753278836e-001,-2.29056622598420e-003
3.67092543492076e-001,9.99994680037728e-001,-2.30649820509588e-003
3.69645874053783e-001,9.99994605774223e-001,-2.32254099633619e-003
3.72216964434024e-001,9.99994530474049e-001,-2.33869537038986e-003
3.74805938162105e-001,9.99994454122735e-001,-2.35496210330058e-003
3.77412919626547e-001,9.99994376705609e-001,-2.37134197650825e-003
3.80038034081061e-001,9.99994298207792e-001,-2.38783577688648e-003
3.82681407650569e-001,9.99994218614199e-001,-2.40444429678038e-003
3.85343167337258e-001,9.99994137909534e-001,-2.42116833404450e-003
3.88023441026687e-001,9.99994056078287e-001,-2.43800869208121e-003
3.90722357493929e-001,9.99993973104732e-001,-2.45496617987920e-003
3.93440046409757e-001,9.99993888972924e-001,-2.47204161205230e-003
3.96176638346878e-001,9.99993803666693e-001,-2.48923580887858e-003
3.98932264786202e-001,9.99993717169647e-001,-2.50654959633971e-003
4.01707058123163e-001,9.99993629465163e-001,-2.52398380616059e-003
4.04501151674076e-001,9.99993540536385e-001,-2.54153927584925e-003
4.07314679682545e-001,9.99993450366223e-001,-2.55921684873703e-003
4.10147777325914e-001,9.99993358937350e-001,-2.57701737401906e-003
4.13000580721756e-001,9.99993266232195e-001,-2.59494170679499e-003
4.15873226934420e-001,9.99993172232941e-001,-2.61299070811001e-003
4.18765853981612e-001,9.99993076921525e-001,-2.63116524499619e-003
4.21678600841025e-001,9.99992980279629e-001,-2.64946619051403e-003
4.24611607457022e-001,9.99992882288682e-001,-2.66789442379437e-003
4.27565014747354e-001,9.99992782929851e-001,-2.68645083008058e-003
4.30538964609931e-001,9.99992682184044e-001,-2.70513630077098e-003
4.33533599929643e-001,9.99992580031898e-001,-2.72395173346166e-003
4.36549064585223e-001,9.99992476453782e-001,-2.74289803198949e-003
4.39585503456159e-001,9.99992371429792e-001,-2.76197610647551e-003
4.42643062429657e-001,9.99992264939744e-001,-2.78118687336854e-003
4.45721888407645e-001,9.99992156963174e-001,-2.80053125548922e-003
4.48822129313840e-001,9.99992047479331e-001,-2.82001018207417e-003
4.51943934100846e-001,9.99991936467174e-001,-2.83962458882065e-003
4.55087452757315e-001,9.99991823905371e-001,-2.85937541793140e-003
4.58252836315153e-001,9.99991709772289e-001,-2.87926361815982e-003
4.61440236856776e-001,9.99991594045996e-001,-2.89929014485550e-003
4.64649807522418e-001,9.99991476704251e-001,-2.91945596001001e-003
4.67881702517485e-001,9.99991357724505e-001,-2.93976203230309e-003
4.71136077119968e-001,9.99991237083892e-001,-2.96020933714901e-003
4.74413087687902e-001,9.99991114759228e-001,-2.98079885674346e-003
4.77712891666878e-001,9.99990990727007e-001,-3.00153158011057e-003
4.81035647597607e-001,9.99990864963391e-001,-3.02240850315036e-003
4.84381515123538e-001,9.99990737444213e-001,-3.04343062868651e-003
4.87750654998529e-001,9.99990608144968e-001,-3.06459896651443e-003
4.91143229094569e-001,9.99990477040806e-001,-3.08591453344970e-003
4.94559400409555e-001,9.99990344106533e-001,-3.10737835337679e-003
4.97999333075124e-001,9.99990209316603e-001,-3.12899145729820e-003
5.01463192364541e-001,9.99990072645112e-001,-3.15075488338385e-003
5.04951144700635e-001,9.99989934065798e-001,-3.17266967702086e-003
5.08463357663797e-001,9.99989793552027e-001,-3.19473689086370e-003
5.12000000000035e-001,9.99989651076797e-001,-3.21695758488464e-003
5.15561241629076e-001,9.99989506612728e-001,-3.23933282642453e-003
5.19147253652531e-001,9.99989360132060e-001,-3.26186369024404e-003
5.22758208362119e-001,9.99989211606640e-001,-3.28455125857511e-003
5.26394279247942e-001,9.99989061007929e-001,-3.30739662117287e-003
5.30055641006822e-001,9.99988908306984e-001,-3.33040087536786e-003
5.33742469550691e-001,9.99988753474460e-001,-3.35356512611863e-003
5.37454942015048e-001,9.99988596480605e-001,-3.37689048606472e-003
5.41193236767464e-001,9.99988437295247e-001,-3.40037807557994e-003
5.44957533416158e-001,9.99988275887796e-001,-3.42402902282613e-003
5.48748012818620e-001,9.99988112227234e-001,-3.44784446380718e-003
5.52564857090305e-001,9.99987946282111e-001,-3.47182554242351e-003
5.56408249613381e-001,9.99987778020536e-001,-3.49597341052685e-003
5.60278375045538e-001,9.99987607410175e-001,-3.52028922797547e-003
5.64175419328864e-001,9.99987434418242e-001,-3.54477416268974e-003
5.68099569698776e-001,9.99987259011492e-001,-3.56942939070811e-003
5.72051014693017e-001,9.99987081156218e-001,-3.59425609624344e-003
5.76029944160711e-001,9.99986900818242e-001,-3.61925547173977e-003
5.80036549271490e-001,9.99986717962907e-001,-3.64442871792943e-003
5.84071022524674e-001,9.99986532555076e-001,-3.66977704389056e-003
5.88133557758523e-001,9.99986344559118e-001,-3.69530166710508e-003
5.92224350159549e-001,9.99986153938906e-001,-3.72100381351695e-003
5.96343596271891e-001,9.99985960657810e-001,-3.74688471759095e-003
6.00491494006764e-001,9.99985764678686e-001,-3.77294562237181e-003
6.04668242651962e-001,9.99985565963874e-001,-3.79918777954371e-003
6.08874042881436e-001,9.99985364475188e-001,-3.82561244949029e-003
6.13109096764935e-001,9.99985160173907e-001,-3.85222090135499e-003
6.17373607777713e-001,9.99984953020771e-001,-3.87901441310181e-003
6.21667780810308e-001,9.99984742975974e-001,-3.90599427157658e-003
6.25991822178383e-001,9.99984529999150e-001,-3.93316177256853e-003
6.30345939632642e-001,9.99984314049373e-001,-3.96051822087236e-003
6.34730342368806e-001,9.99984095085145e-001,-3.98806493035074e-003
6.39145241037671e-001,9.99983873064388e-001,-4.01580322399719e-003
6.43590847755222e-001,9.99983647944438e-001,-4.04373443399945e-003
6.48067376112830e-001,9.99983419682033e-001,-4.07185990180327e-003
6.52575041187509e-001,9.99983188233311e-001,-4.10018097817660e-003
6.57114059552254e-001,9.99982953553794e-001,-4.12869902327431e-003
6.61684649286443e-001,9.99982715598385e-001,-4.15741540670324e-003
6.66287029986318e-001,9.99982474321359e-001,-4.18633150758782e-003
6.70921422775530e-001,9.99982229676350e-001,-4.21544871463605e-003
6.75588050315770e-001,9.99981981616346e-001,-4.24476842620598e-003
6.80287136817463e-001,9.99981730093679e-001,-4.27429205037266e-003
6.85018908050539e-001,9.99981475060015e-001,-4.30402100499548e-003
6.89783591355283e-001,9.99981216466347e-001,-4.33395671778608e-003
6.94581415653258e-001,9.99980954262983e-001,-4.36410062637664e-003
6.99412611458301e-001,9.99980688399536e-001,-4.39445417838866e-003
7.04277410887600e-001,9.99980418824919e-001,-4.42501883150228e-003
7.09176047672845e-001,9.99980145487328e-001,-4.45579605352598e-003
7.14108757171459e-001,9.99979868334239e-001,-4.48678732246681e-003
7.19075776377907e-001,9.99979587312394e-001,-4.51799412660112e-003
7.24077343935077e-001,9.99979302367792e-001,-4.54941796454573e-003
7.29113700145754e-001,9.99979013445677e-001,-4.58106034532964e-003
7.34185086984157e-001,9.99978720490530e-001,-4.61292278846620e-003
7.39291748107572e-001,9.99978423446057e-001,-4.64500682402579e-003
7.44433928868053e-001,9.99978122255178e-001,-4.67731399270896e-003
7.49611876324215e-001,9.99977816860016e-001,-4.70984584592020e-003
7.54825839253099e-001,9.99977507201887e-001,-4.74260394584203e-003
7.60076068162129e-001,9.99977193221287e-001,-4.77558986550976e-003
7.65362815301145e-001,9.99976874857883e-001,-4.80880518888668e-003
7.70686334674523e-001,9.99976552050498e-001,-4.84225151093979e-003
7.76046882053381e-001,9.99976224737103e-001,-4.87593043771606e-003
7.81444714987864e-001,9.99975892854802e-001,-4.90984358641921e-003
7.86880092819520e-001,9.99975556339822e-001,-4.94399258548697e-003
7.92353276693762e-001,9.99975215127499e-001,-4.97837907466897e-003
7.97864529572411e-001,9.99974869152267e-001,-5.01300470510511e-003
8.03414116246332e-001,9.99974518347645e-001,-5.04787113940438e-003
8.09002303348158e-001,9.99974162646225e-001,-5.08298005172444e-003
8.14629359365097e-001,9.99973801979656e-001,-5.11833312785150e-003
8.20295554651834e-001,9.99973436278635e-001,-5.15393206528094e-003
8.26001161443519e-001,9.99973065472891e-001,-5.18977857329839e-003
8.31746453868847e-001,9.99972689491173e-001,-5.22587437306137e-003
8.37531707963230e-001,9.99972308261234e-001,-5.26222119768150e-003
8.43357201682058e-001,9.99971921709821e-001,-5.29882079230732e-003
8.49223214914052e-001,9.99971529762655e-001,-5.33567491420760e-003
8.55130029494714e-001,9.99971132344426e-001,-5.37278533285527e-003
8.61077929219868e-001,9.99970729378767e-001,-5.41015383001194e-003
8.67067199859293e-001,9.99970320788248e-001,-5.44778219981291e-003
8.73098129170453e-001,9.99969906494359e-001,-5.48567224885293e-003
8.79171006912326e-001,9.99969486417494e-001,-5.52382579627235e-003
8.85286124859320e-001,9.99969060476934e-001,-5.56224467384400e-003
8.91443776815298e-001,9.99968628590837e-001,-5.60093072606064e-003
8.97644258627687e-001,9.99968190676214e-001,-5.63988581022294e-003
9.03887868201699e-001,9.99967746648924e-001,-5.67911179652817e-003
9.10174905514636e-001,9.99967296423646e-001,-5.71861056815938e-003
9.16505672630313e-001,9.99966839913871e-001,-5.75838402137533e-003
9.22880473713560e-001,9.99966377031883e-001,-5.79843406560089e-003
9.29299615044843e-001,9.99965907688741e-001,-5.83876262351813e-003
9.35763405034977e-001,9.99965431794262e-001,-5.87937163115809e-003
9.42272154239943e-001,9.99964949257006e-001,-5.92026303799305e-003
9.48826175375811e-001,9.99964459984257e-001,-5.96143880702953e-003
9.55425783333763e-001,9.99963963882004e-001,-6.00290091490190e-003
9.62071295195221e-001,9.99963460854924e-001,-6.04465135196660e-003
9.68763030247084e-001,9.99962950806364e-001,-6.08669212239704e-003
9.75501309997066e-001,9.99962433638323e-001,-6.12902524427915e-003
9.82286458189145e-001,9.99961909251432e-001,-6.17165274970755e-003
9.89118800819117e-001,9.99961377544934e-001,-6.21457668488239e-003
9.95998666150256e-001,9.99960838416667e-001,-6.25779911020690e-003
1.00292638472909e+000,9.99960291763043e-001,-6.30132210038549e-003
1.00990228940128e+000,9.99959737479030e-001,-6.34514774452266e-003
1.01692671532760e+000,9.99959175458127e-001,-6.38927814622249e-003
1.02400000000008e+000,9.99958605592350e-001,-6.43371542368883e-003
1.03112248325816e+000,9.99958027772206e-001,-6.47846170982618e-003
1.03829450730507e+000,9.99957441886676e-001,-6.52351915234127e-003
1.04551641672425e+000,9.99956847823189e-001,-6.56888991384530e-003
1.05278855849589e+000,9.99956245467606e-001,-6.61457617195690e-003
1.06011128201365e+000,9.99955634704193e-001,-6.66058011940579e-003
1.06748493910139e+000,9.99955015415603e-001,-6.70690396413715e-003
1.07490988403010e+000,9.99954387482849e-001,-6.75354992941666e-003
1.08238647353494e+000,9.99953750785286e-001,-6.80052025393633e-003
1.08991506683232e+000,9.99953105200584e-001,-6.84781719192097e-003
1.09749602563725e+000,9.99952450604706e-001,-6.89544301323543e-003
1.10512971418062e+000,9.99951786871886e-001,-6.94340000349257e-003
1.11281649922677e+000,9.99951113874600e-001,-6.99169046416194e-003
1.12055675009108e+000,9.99950431483547e-001,-7.04031671267922e-003
1.12835083865774e+000,9.99949739567621e-001,-7.08928108255638e-003
1.13619913939756e+000,9.99949037993887e-001,-7.13858592349262e-003
1.14410202938604e+000,9.99948326627553e-001,-7.18823360148604e-003
1.15205988832143e+000,9.99947605331949e-001,-7.23822649894605e-003
1.16007309854299e+000,9.99946873968495e-001,-7.28856701480658e-003
1.16814204504936e+000,9.99946132396681e-001,-7.33925756464008e-003
1.17626711551706e+000,9.99945380474033e-001,-7.39030058077217e-003
1.18444870031911e+000,9.99944618056091e-001,-7.44169851239723e-003
1.19268719254379e+000,9.99943844996378e-001,-7.49345382569463e-003
1.20098298801354e+000,9.99943061146374e-001,-7.54556900394588e-003
1.20933648530393e+000,9.99942266355486e-001,-7.59804654765243e-003
1.21774808576288e+000,9.99941460471021e-001,-7.65088897465437e-003
1.22621819352988e+000,9.99940643338155e-001,-7.70409882024994e-003
1.23474721555544e+000,9.99939814799902e-001,-7.75767863731573e-003
1.24333556162063e+000,9.99938974697088e-001,-7.81163099642783e-003
1.25198364435678e+000,9.99938122868318e-001,-7.86595848598372e-003
1.26069187926529e+000,9.99937259149942e-001,-7.92066371232501e-003
1.26946068473762e+000,9.99936383376031e-001,-7.97574929986098e-003
1.27829048207535e+000,9.99935495378338e-001,-8.03121789119298e-003
1.28718169551045e+000,9.99934594986269e-001,-8.08707214723970e-003
1.29613475222567e+000,9.99933682026852e-001,-8.14331474736315e-003
1.30515008237503e+000,9.99932756324698e-001,-8.19994838949571e-003
1.31422811910452e+000,9.99931817701973e-001,-8.25697579026778e-003
1.32336929857290e+000,9.99930865978363e-001,-8.31439968513652e-003
1.33257405997265e+000,9.99929900971036e-001,-8.37222282851530e-003
1.34184284555107e+000,9.99928922494610e-001,-8.43044799390406e-003
1.35117610063155e+000,9.99927930361118e-001,-8.48907797402061e-003
1.36057427363494e+000,9.99926924379969e-001,-8.54811558093273e-003
1.37003781610109e+000,9.99925904357913e-001,-8.60756364619115e-003
1.37956718271058e+000,9.99924870099004e-001,-8.66742502096354e-003
1.38916283130653e+000,9.99923821404564e-001,-8.72770257616925e-003
1.39882522291661e+000,9.99922758073140e-001,-8.78839920261504e-003
1.40855482177521e+000,9.99921679900472e-001,-8.84951781113169e-003
1.41835209534570e+000,9.99920586679449e-001,-8.91106133271157e-003
1.42821751434293e+000,9.99919478200070e-001,-8.97303271864703e-003
1.43815155275582e+000,9.99918354249404e-001,-9.03543494066983e-003
1.44815468787017e+000,9.99917214611552e-001,-9.09827099109142e-003
1.45822740029152e+000,9.99916059067601e-001,-9.16154388294422e-003
1.46837017396833e+000,9.99914887395584e-001,-9.22525665012373e-003
1.47858349621516e+000,9.99913699370439e-001,-9.28941234753180e-003
1.48886785773612e+000,9.99912494763963e-001,-9.35401405122057e-003
1.49922375264844e+000,9.99911273344771e-001,-9.41906485853764e-003
1.50965167850621e+000,9.99910034878250e-001,-9.48456788827203e-003
1.52015213632427e+000,9.99908779126512e-001,-9.55052628080116e-003
1.53072563060230e+000,9.99907505848354e-001,-9.61694319823886e-003
1.54137266934906e+000,9.99906214799206e-001,-9.68382182458427e-003
1.55209376410677e+000,9.99904905731088e-001,-9.75116536587183e-003
1.56288942997574e+000,9.99903578392559e-001,-9.81897705032215e-003
1.57376018563905e+000,9.99902232528673e-001,-9.88726012849400e-003
1.58470655338754e+000,9.99900867880927e-001,-9.95601787343720e-003
1.59572905914483e+000,9.99899484187211e-001,-1.00252535808466e-002
1.60682823249268e+000,9.99898081181761e-001,-1.00949705692171e-002
1.61800460669633e+000,9.99896658595105e-001,-1.01651721799995e-002
1.62925871873021e+000,9.99895216154012e-001,-1.02358617777578e-002
1.64059110930368e+000,9.99893753581441e-001,-1.03070427503268e-002
1.65200232288705e+000,9.99892270596487e-001,-1.03787185089718e-002
1.66349290773771e+000,9.99890766914326e-001,-1.04508924885482e-002
1.67506341592647e+000,9.99889242246161e-001,-1.05235681476630e-002
1.68671440336413e+000,9.99887696299170e-001,-1.05967489688372e-002
1.69844642982812e+000,9.99886128776444e-001,-1.06704384586688e-002
1.71026005898944e+000,9.99884539376935e-001,-1.07446401479974e-002
1.72215585843975e+000,9.99882927795394e-001,-1.08193575920697e-002
1.73413439971860e+000,9.99881293722317e-001,-1.08945943707061e-002
1.74619625834092e+000,9.99879636843884e-001,-1.09703540884680e-002
1.75834201382467e+000,9.99877956841897e-001,-1.10466403748273e-002
1.77057224971865e+000,9.99876253393720e-001,-1.11234568843356e-002
1.78288755363061e+000,9.99874526172219e-001,-1.12008072967954e-002
1.79528851725539e+000,9.99872774845697e-001,-1.12786953174323e-002
1.80777573640341e+000,9.99870999077832e-001,-1.13571246770681e-002
1.82034981102929e+000,9.99869198527611e-001,-1.14360991322954e-002
1.83301134526064e+000,9.99867372849267e-001,-1.15156224656524e-002
1.84576094742713e+000,9.99865521692211e-001,-1.15956984858004e-002
1.85859923008970e+000,9.99863644700964e-001,-1.16763310277011e-002
1.87152681006997e+000,9.99861741515091e-001,-1.17575239527954e-002
1.88454430847990e+000,9.99859811769131e-001,-1.18392811491838e-002
1.89765235075164e+000,9.99857855092526e-001,-1.19216065318077e-002
1.91085156666754e+000,9.99855871109553e-001,-1.20045040426314e-002
1.92414259039046e+000,9.99853859439250e-001,-1.20879776508261e-002
1.93752606049418e+000,9.99851819695340e-001,-1.21720313529546e-002
1.95100261999415e+000,9.99849751486164e-001,-1.22566691731571e-002
1.96457291637831e+000,9.99847654414600e-001,-1.23418951633386e-002
1.97823760163825e+000,9.99845528077989e-001,-1.24277134033574e-002
1.99199733230053e+000,9.99843372068060e-001,-1.25141280012142e-002
