Freq.	V(out5)
2.94066778879259e+005	-8.75775859033252e+000,1.20404384090925e+001
2.96112175079772e+005	-8.67911613679675e+000,1.20774353677202e+001
2.98171798135943e+005	-8.59964328024300e+000,1.21143677796625e+001
3.00245747003380e+005	-8.51932407160112e+000,1.21512234159303e+001
3.02334121325978e+005	-8.43814243464337e+000,1.21879893873568e+001
3.04437021440715e+005	-8.35608218004941e+000,1.22246521228147e+001
3.06554548382465e+005	-8.27312702052966e+000,1.22611973471159e+001
3.08686803888854e+005	-8.18926058717901e+000,1.22976100586301e+001
3.10833890405151e+005	-8.10446644706529e+000,1.23338745066463e+001
3.12995911089189e+005	-8.01872812210544e+000,1.23699741685142e+001
3.15172969816318e+005	-7.93202910932763e+000,1.24058917266040e+001
3.17365171184400e+005	-7.84435290257203e+000,1.24416090451299e+001
3.19572620518833e+005	-7.75568301563388e+000,1.24771071468743e+001
3.21795423877608e+005	-7.66600300705022e+000,1.25123661898880e+001
3.24033688056412e+005	-7.57529650640890e+000,1.25473654441926e+001
3.26287520593752e+005	-7.48354724245521e+000,1.25820832685867e+001
3.28557029776124e+005	-7.39073907284885e+000,1.26164970875861e+001
3.30842324643219e+005	-7.29685601583509e+000,1.26505833686121e+001
3.33143514993156e+005	-7.20188228373851e+000,1.26843175994800e+001
3.35460711387762e+005	-7.10580231846613e+000,1.27176742663041e+001
3.37794025157882e+005	-7.00860082896379e+000,1.27506268318884e+001
3.40143568408728e+005	-6.91026283081707e+000,1.27831477147398e+001
3.42509454025266e+005	-6.81077368794451e+000,1.28152082687894e+001
3.44891795677639e+005	-6.71011915651853e+000,1.28467787639634e+001
3.47290707826626e+005	-6.60828543113065e+000,1.28778283677242e+001
3.49706305729147e+005	-6.50525919323170e+000,1.29083251277156e+001
3.52138705443797e+005	-6.40102766195646e+000,1.29382359556784e+001
3.54588023836419e+005	-6.29557864730171e+000,1.29675266127731e+001
3.57054378585727e+005	-6.18890060577075e+000,1.29961616965024e+001
3.59537888188950e+005	-6.08098269837318e+000,1.30241046293673e+001
3.62038671967536e+005	-5.97181485118542e+000,1.30513176495003e+001
3.64556850072874e+005	-5.86138781832827e+000,1.30777618034279e+001
3.67092543492075e+005	-5.74969324739932e+000,1.31033969411757e+001
3.69645874053783e+005	-5.63672374740596e+000,1.31281817139561e+001
3.72216964434023e+005	-5.52247295907195e+000,1.31520735746238e+001
3.74805938162104e+005	-5.40693562758263e+000,1.31750287811759e+001
3.77412919626546e+005	-5.29010767761358e+000,1.31970024034946e+001
3.80038034081061e+005	-5.17198629064376e+000,1.32179483336163e+001
3.82681407650569e+005	-5.05256998442986e+000,1.32378192997679e+001
3.85343167337258e+005	-4.93185869451937e+000,1.32565668844274e+001
3.88023441026687e+005	-4.80985385772969e+000,1.32741415467052e+001
3.90722357493929e+005	-4.68655849734593e+000,1.32904926492738e+001
3.93440046409757e+005	-4.56197730996184e+000,1.33055684901695e+001
3.96176638346878e+005	-4.43611675366104e+000,1.33193163396933e+001
3.98932264786202e+005	-4.30898513742930e+000,1.33316824827466e+001
4.01707058123163e+005	-4.18059271140317e+000,1.33426122668063e+001
4.04501151674076e+005	-4.05095175779254e+000,1.33520501558692e+001
4.07314679682545e+005	-3.92007668206920e+000,1.33599397905817e+001
4.10147777325913e+005	-3.78798410415021e+000,1.33662240548459e+001
4.13000580721756e+005	-3.65469294914537e+000,1.33708451491169e+001
4.15873226934420e+005	-3.52022453725676e+000,1.33737446706098e+001
4.18765853981611e+005	-3.38460267243698e+000,1.33748637006576e+001
4.21678600841025e+005	-3.24785372929249e+000,1.33741428993820e+001
4.24611607457022e+005	-3.11000673770281e+000,1.33715226078194e+001
4.27565014747353e+005	-2.97109346467137e+000,1.33669429576743e+001
4.30538964609930e+005	-2.83114849276783e+000,1.33603439887457e+001
4.33533599929643e+005	-2.69020929465700e+000,1.33516657741623e+001
4.36549064585223e+005	-2.54831630294589e+000,1.33408485533372e+001
4.39585503456159e+005	-2.40551297482496e+000,1.33278328727200e+001
4.42643062429656e+005	-2.26184585073099e+000,1.33125597341960e+001
4.45721888407645e+005	-2.11736460639909e+000,1.32949707510572e+001
4.48822129313840e+005	-1.97212209750880e+000,1.32750083112949e+001
4.51943934100846e+005	-1.82617439627620e+000,1.32526157480295e+001
4.55087452757314e+005	-1.67958081919189e+000,1.32277375167122e+001
4.58252836315153e+005	-1.53240394519399e+000,1.32003193787388e+001
4.61440236856776e+005	-1.38470962351832e+000,1.31703085909974e+001
4.64649807522418e+005	-1.23656697054371e+000,1.31376541008670e+001
4.67881702517485e+005	-1.08804835486978e+000,1.31023067460079e+001
4.71136077119968e+005	-9.39229369957783e-001,1.30642194582696e+001
4.74413087687902e+005	-7.90188793709759e-001,1.30233474709887e+001
4.77712891666878e+005	-6.41008534354835e-001,1.29796485288132e+001
4.81035647597607e+005	-4.91773562061255e-001,1.29330830991128e+001
4.84381515123538e+005	-3.42571825827441e-001,1.28836145840486e+001
4.87750654998529e+005	-1.93494155147014e-001,1.28312095321540e+001
4.91143229094569e+005	-4.46341461580383e-002,1.27758378483774e+001
4.94559400409555e+005	1.03911968044088e-001,1.27174730013348e+001
4.97999333075124e+005	2.52045463079212e-001,1.26560922265552e+001
5.01463192364541e+005	3.99665285036775e-001,1.25916767243891e+001
5.04951144700634e+005	5.46668228252399e-001,1.25242118512764e+001
5.08463357663797e+005	6.92949128970287e-001,1.24536873029739e+001
5.12000000000035e+005	8.38401074599439e-001,1.23800972883784e+001
5.15561241629075e+005	9.82915628179286e-001,1.23034406925047e+001
5.19147253652530e+005	1.12638306749583e+000,1.22237212272538e+001
5.22758208362119e+005	1.26869263815298e+000,1.21409475686366e+001
5.26394279247942e+005	1.40973281983896e+000,1.20551334790023e+001
5.30055641006822e+005	1.54939160478429e+000,1.19662979130748e+001
5.33742469550691e+005	1.68755678734836e+000,1.18744651065187e+001
5.37454942015047e+005	1.82411626351573e+000,1.17796646458676e+001
5.41193236767464e+005	1.95895833895267e+000,1.16819315187653e+001
5.44957533416158e+005	2.09197204414104e+000,1.15813061436076e+001
5.48748012818620e+005	2.22304745506453e+000,1.14778343776158e+001
5.52564857090305e+005	2.35207601772230e+000,1.13715675027751e+001
5.56408249613380e+005	2.47895087473742e+000,1.12625621890017e+001
5.60278375045537e+005	2.60356719221663e+000,1.11508804341783e+001
5.64175419328864e+005	2.72582248498661e+000,1.10365894807695e+001
5.68099569698776e+005	2.84561693825046e+000,1.09197617090590e+001
5.72051014693016e+005	2.96285372375424e+000,1.08004745069811e+001
5.76029944160710e+005	3.07743930847028e+000,1.06788101169993e+001
5.80036549271489e+005	3.18928375388234e+000,1.05548554604471e+001
5.84071022524674e+005	3.29830100397440e+000,1.04287019399959e+001
5.88133557758523e+005	3.40440916006513e+000,1.03004452211583e+001
5.92224350159548e+005	3.50753074073405e+000,1.01701849938196e+001
5.96343596271891e+005	3.60759292515753e+000,1.00380247150245e+001
6.00491494006764e+005	3.70452777829707e+000,9.90407133437966e+000
6.04668242651962e+005	3.79827245651279e+000,9.76843500353917e+000
6.08874042881436e+005	3.88876939230552e+000,9.63122877152700e+000
6.13109096764934e+005	3.97596645707581e+000,9.49256826748158e+000
6.17373607777713e+005	4.05981710092750e+000,9.35257137286929e+000
6.21667780810308e+005	4.14028046874993e+000,9.21135788495576e+000
6.25991822178383e+005	4.21732149198476e+000,9.06904917362900e+000
6.30345939632641e+005	4.29091095567966e+000,8.92576783357224e+000
6.34730342368806e+005	4.36102554062847e+000,8.78163733386196e+000
6.39145241037670e+005	4.42764784058971e+000,8.63678166705979e+000
6.43590847755221e+005	4.49076635476891e+000,8.49132499983111e+000
6.48067376112829e+005	4.55037545593563e+000,8.34539132707674e+000
6.52575041187508e+005	4.60647533473315e+000,8.19910413155334e+000
6.57114059552253e+005	4.65907192090471e+000,8.05258605082323e+000
6.61684649286443e+005	4.70817678232414e+000,7.90595855329888e+000
6.66287029986317e+005	4.75380700286714e+000,7.75934162505576e+000
6.70921422775529e+005	4.79598504029493e+000,7.61285346894570e+000
6.75588050315770e+005	4.83473856543385e+000,7.46661021739203e+000
6.80287136817462e+005	4.87010028405578e+000,7.32072566018005e+000
6.85018908050538e+005	4.90210774293258e+000,7.17531098831292e+000
6.89783591355282e+005	4.93080312159456e+000,7.03047455483625e+000
6.94581415653257e+005	4.95623301144135e+000,6.88632165358956e+000
6.99412611458300e+005	4.97844818378062e+000,6.74295431631264e+000
7.04277410887599e+005	4.99750334849512e+000,6.60047112874948e+000
7.09176047672844e+005	5.01345690496290e+000,6.45896706596689e+000
7.14108757171459e+005	5.02637068688538e+000,6.31853334710757e+000
7.19075776377906e+005	5.03630970263211e+000,6.17925730957697e+000
7.24077343935077e+005	5.04334187267372e+000,6.04122230255669e+000
7.29113700145753e+005	5.04753776560888e+000,5.90450759956355e+000
7.34185086984156e+005	5.04897033425646e+000,5.76918832972835e+000
7.39291748107571e+005	5.04771465318295e+000,5.63533542729196e+000
7.44433928868052e+005	5.04384765894317e+000,5.50301559869476e+000
7.49611876324214e+005	5.03744789428109e+000,5.37229130666828e+000
7.54825839253098e+005	5.02859525736517e+000,5.24322077049630e+000
7.60076068162128e+005	5.01737075709630e+000,5.11585798166998e+000
7.65362815301144e+005	5.00385627541174e+000,4.99025273407026e+000
7.70686334674522e+005	4.98813433737168e+000,4.86645066771349e+000
7.76046882053380e+005	4.97028788977170e+000,4.74449332515525e+000
7.81444714987863e+005	4.95040008888417e+000,4.62441821955770e+000
7.86880092819519e+005	4.92855409783555e+000,4.50625891342114e+000
7.92353276693761e+005	4.90483289406830e+000,4.39004510702709e+000
7.97864529572410e+005	4.87931908717360e+000,4.27580273554095e+000
8.03414116246331e+005	4.85209474737397e+000,4.16355407385624e+000
8.09002303348157e+005	4.82324124478681e+000,4.05331784818228e+000
8.14629359365096e+005	4.79283909958433e+000,3.94510935348735e+000
8.20295554651833e+005	4.76096784300320e+000,3.83894057582642e+000
8.26001161443517e+005	4.72770588920685e+000,3.73482031876167e+000
8.31746453868846e+005	4.69313041782856e+000,3.63275433298222e+000
8.37531707963229e+005	4.65731726706381e+000,3.53274544838653e+000
8.43357201682056e+005	4.62034083705652e+000,3.43479370784683e+000
8.49223214914050e+005	4.58227400333574e+000,3.33889650198585e+000
8.55130029494713e+005	4.54318803997726e+000,3.24504870429103e+000
8.61077929219867e+005	4.50315255219372e+000,3.15324280600874e+000
8.67067199859291e+005	4.46223541793997e+000,3.06346905021035e+000
8.73098129170452e+005	4.42050273817475e+000,2.97571556455655e+000
8.79171006912324e+005	4.37801879541457e+000,2.88996849233233e+000
8.85286124859319e+005	4.33484602007477e+000,2.80621212126099e+000
8.91443776815297e+005	4.29104496426471e+000,2.72442900981240e+000
8.97644258627686e+005	4.24667428257420e+000,2.64460011065123e+000
9.03887868201697e+005	4.20179071940059e+000,2.56670489092597e+000
9.10174905514635e+005	4.15644910241977e+000,2.49072144918650e+000
9.16505672630311e+005	4.11070234176865e+000,2.41662662871855e+000
9.22880473713558e+005	4.06460143451791e+000,2.34439612712293e+000
9.29299615044841e+005	4.01819547401271e+000,2.27400460199619e+000
9.35763405034975e+005	3.97153166371311e+000,2.20542577263110e+000
9.42272154239942e+005	3.92465533512807e+000,2.13863251764656e+000
9.48826175375810e+005	3.87760996945376e+000,2.07359696848696e+000
9.55425783333762e+005	3.83043722260232e+000,2.01029059879731e+000
9.62071295195220e+005	3.78317695322504e+000,1.94868430963557e+000
9.68763030247082e+005	3.73586725344391e+000,1.88874851056697e+000
9.75501309997065e+005	3.68854448194302e+000,1.83045319665105e+000
9.82286458189144e+005	3.64124329916230e+000,1.77376802139596e+000
9.89118800819116e+005	3.59399670427677e+000,1.71866236571991e+000
9.95998666150255e+005	3.54683607371916e+000,1.66510540301069e+000
1.00292638472909e+006	3.49979120100638e+000,1.61306616037179e+000
1.00990228940128e+006	3.45289033761311e+000,1.56251357613705e+000
1.01692671532760e+006	3.40616023470068e+000,1.51341655376995e+000
1.02400000000008e+006	3.35962618549665e+000,1.46574401225426e+000
1.03112248325816e+006	3.31331206813992e+000,1.41946493308957e+000
1.03829450730507e+006	3.26724038881791e+000,1.37454840400863e+000
1.04551641672424e+006	3.22143232504081e+000,1.33096365953881e+000
1.05278855849589e+006	3.17590776892493e+000,1.28868011853834e+000
1.06011128201365e+006	3.13068537033326e+000,1.24766741882001e+000
1.06748493910139e+006	3.08578257976782e+000,1.20789544899427e+000
1.07490988403010e+006	3.04121569091674e+000,1.16933437766045e+000
1.08238647353494e+006	2.99699988273942e+000,1.13195468005895e+000
1.08991506683232e+006	2.95314926102440e+000,1.09572716231667e+000
1.09749602563725e+006	2.90967689933124e+000,1.06062298339960e+000
1.10512971418062e+006	2.86659487926674e+000,1.02661367489839e+000
1.11281649922677e+006	2.82391433001501e+000,9.93671158751494e-001
1.12055675009108e+006	2.78164546709387e+000,9.61767763030536e-001
1.12835083865773e+006	2.73979763028157e+000,9.30876235888610e-001
1.13619913939756e+006	2.69837932068374e+000,9.00969757782728e-001
1.14410202938604e+006	2.65739823690275e+000,8.72021952069160e-001
1.15205988832143e+006	2.61686131030672e+000,8.44006894078189e-001
1.16007309854299e+006	2.57677473935095e+000,8.16899118754446e-001
1.16814204504935e+006	2.53714402295491e+000,7.90673626959260e-001
1.17626711551705e+006	2.49797399293345e+000,7.65305890527906e-001
1.18444870031910e+006	2.45926884545186e+000,7.40771856155575e-001
1.19268719254379e+006	2.42103217152998e+000,7.17047948202903e-001
1.20098298801354e+006	2.38326698657367e+000,6.94111070489993e-001
1.20933648530393e+006	2.34597575895795e+000,6.71938607159034e-001
1.21774808576288e+006	2.30916043765678e+000,6.50508422670688e-001
1.22621819352988e+006	2.27282247892915e+000,6.29798861001356e-001
1.23474721555543e+006	2.23696287207818e+000,6.09788744105368e-001
1.24333556162062e+006	2.20158216429620e+000,5.90457369701505e-001
1.25198364435677e+006	2.16668048460113e+000,5.71784508437753e-001
1.26069187926529e+006	2.13225756689913e+000,5.53750400492681e-001
1.26946068473762e+006	2.09831277216400e+000,5.36335751655147e-001
1.27829048207535e+006	2.06484510978286e+000,5.19521728940477e-001
1.28718169551045e+006	2.03185325805812e+000,5.03289955776885e-001
1.29613475222567e+006	1.99933558390844e+000,4.87622506812591e-001
1.30515008237503e+006	1.96729016176753e+000,4.72501902375003e-001
1.31422811910452e+006	1.93571479172811e+000,4.57911102628078e-001
1.32336929857289e+006	1.90460701692337e+000,4.43833501452267e-001
1.33257405997264e+006	1.87396414018704e+000,4.30252920086539e-001
1.34184284555107e+006	1.84378324000667e+000,4.17153600559700e-001
1.35117610063155e+006	1.81406118578818e+000,4.04520198938512e-001
1.36057427363493e+006	1.78479465246120e+000,3.92337778421082e-001
1.37003781610109e+006	1.75598013443800e+000,3.80591802297190e-001
1.37956718271057e+006	1.72761395895167e+000,3.69268126799966e-001
1.38916283130652e+006	1.69969229878821e+000,3.58352993867932e-001
1.39882522291661e+006	1.67221118444618e+000,3.47833023840314e-001
1.40855482177521e+006	1.64516651572852e+000,3.37695208099581e-001
1.41835209534570e+006	1.61855407279436e+000,3.27926901679984e-001
1.42821751434293e+006	1.59236952668987e+000,3.18515815857062e-001
1.43815155275582e+006	1.56660844937555e+000,3.09450010732150e-001
1.44815468787016e+006	1.54126632326979e+000,3.00717887824793e-001
1.45822740029152e+006	1.51633855032204e+000,2.92308182683596e-001
1.46837017396832e+006	1.49182046064383e+000,2.84209957529975e-001
1.47858349621515e+006	1.46770732070379e+000,2.76412593940218e-001
1.48886785773612e+006	1.44399434110570e+000,2.68905785577301e-001
1.49922375264844e+006	1.42067668397441e+000,2.61679530981289e-001
1.50965167850621e+006	1.39774946995365e+000,2.54724126423887e-001
1.52015213632427e+006	1.37520778483857e+000,2.48030158834785e-001
1.53072563060230e+006	1.35304668585296e+000,2.41588498805172e-001
1.54137266934906e+006	1.33126120759352e+000,2.35390293675737e-001
1.55209376410677e+006	1.30984636764403e+000,2.29426960710754e-001
1.56288942997574e+006	1.28879717188227e+000,2.23690180365399e-001
1.57376018563905e+006	1.26810861948807e+000,2.18171889648318e-001
1.58470655338753e+006	1.24777570766568e+000,2.12864275583422e-001
1.59572905914483e+006	1.22779343609269e+000,2.07759768773304e-001
1.60682823249267e+006	1.20815681111138e+000,2.02851037067820e-001
1.61800460669633e+006	1.18886084966372e+000,1.98130979337577e-001
1.62925871873020e+006	1.16990058299272e+000,1.93592719356747e-001
1.64059110930368e+006	1.15127106011086e+000,1.89229599794356e-001
1.65200232288705e+006	1.13296735105632e+000,1.85035176317275e-001
1.66349290773770e+006	1.11498454993193e+000,1.81003211802825e-001
1.67506341592647e+006	1.09731777775237e+000,1.77127670664914e-001
1.68671440336413e+006	1.07996218509710e+000,1.73402713291132e-001
1.69844642982811e+006	1.06291295458182e+000,1.69822690592739e-001
1.71026005898944e+006	1.04616530315875e+000,1.66382138666984e-001
1.72215585843975e+006	1.02971448425098e+000,1.63075773571079e-001
1.73413439971860e+006	1.01355578972715e+000,1.59898486207745e-001
1.74619625834092e+006	9.97684551728141e-001,1.56845337321727e-001
1.75834201382466e+006	9.82096144352027e-001,1.53911552606965e-001
1.77057224971865e+006	9.66785985199599e-001,1.51092517922827e-001
1.78288755363061e+006	9.51749536792577e-001,1.48383774618742e-001
1.79528851725539e+006	9.36982307868994e-001,1.45781014967015e-001
1.80777573640341e+006	9.22479854558148e-001,1.43280077700883e-001
1.82034981102928e+006	9.08237781449405e-001,1.40876943659071e-001
1.83301134526064e+006	8.94251742551574e-001,1.38567731533332e-001
1.84576094742713e+006	8.80517442149817e-001,1.36348693718353e-001
1.85859923008970e+006	8.67030635573811e-001,1.34216212263847e-001
1.87152681006997e+006	8.53787129868912e-001,1.32166794925250e-001
1.88454430847990e+006	8.40782784385072e-001,1.30197071313327e-001
1.89765235075163e+006	8.28013511282534e-001,1.28303789139993e-001
1.91085156666754e+006	8.15475275963667e-001,1.26483810559904e-001
1.92414259039045e+006	8.03164097428033e-001,1.24734108605003e-001
1.93752606049418e+006	7.91076048559864e-001,1.23051763710775e-001
1.95100261999414e+006	7.79207256353567e-001,1.21433960334117e-001
1.96457291637830e+006	7.67553902072678e-001,1.19877983658272e-001
1.97823760163825e+006	7.56112221353595e-001,1.18381216385671e-001
1.99199733230052e+006	7.44878504256315e-001,1.16941135616509e-001
2.00585276945819e+006	7.33849095258827e-001,1.15555309809773e-001
2.01980457880257e+006	7.23020393207269e-001,1.14221395827537e-001
2.03385343065522e+006	7.12388851219272e-001,1.12937136059140e-001
2.04800000000017e+006	7.01950976542722e-001,1.11700355623832e-001
2.06224496651633e+006	6.91703330377580e-001,1.10508959651269e-001
2.07658901461015e+006	6.81642527657442e-001,1.09360930636676e-001
2.09103283344850e+006	6.71765236795445e-001,1.08254325869922e-001
2.10557711699180e+006	6.62068179400945e-001,1.07187274937490e-001
2.12022256402732e+006	6.52548129961099e-001,1.06157977294129e-001
2.13496987820279e+006	6.43201915496105e-001,1.05164699903872e-001
2.14981976806022e+006	6.34026415187468e-001,1.04205774948604e-001
2.16477294706989e+006	6.25018559981487e-001,1.03279597602175e-001
2.17983013366466e+006	6.16175332169147e-001,1.02384623868886e-001
2.19499205127451e+006	6.07493764946516e-001,1.01519368484962e-001
2.21025942836125e+006	5.98970941953407e-001,1.00682402880941e-001
2.22563299845355e+006	5.90603996795615e-001,9.98723532039940e-002
2.24111350018218e+006	5.82390112550389e-001,9.90878983986150e-002
2.25670167731549e+006	5.74326521255776e-001,9.83277683438995e-002
2.27239827879514e+006	5.66410503388902e-001,9.75907420467235e-002
2.28820405877210e+006	5.58639387328162e-001,9.68756458883470e-002
2.30411977664287e+006	5.51010548807426e-001,9.61813519241303e-002
2.32014619708599e+006	5.43521410358125e-001,9.55067762342445e-002
2.33628409009873e+006	5.36169440743566e-001,9.48508773244415e-002
2.35253423103412e+006	5.28952154384967e-001,9.42126545756171e-002
2.36889740063823e+006	5.21867110780369e-001,9.35911467402649e-002
2.38537438508760e+006	5.14911913917279e-001,9.29854304854075e-002
2.40196597602709e+006	5.08084211681546e-001,9.23946189802784e-002
2.41867297060788e+006	5.01381695259975e-001,9.18178605273834e-002
2.43549617152578e+006	4.94802098541038e-001,9.12543372362305e-002
2.45243638705977e+006	4.88343197512340e-001,9.07032637382178e-002
2.46949443111089e+006	4.82002809655307e-001,9.01638859414641e-002
2.48667112324127e+006	4.75778793339812e-001,8.96354798247700e-002
2.50396728871357e+006	4.69669047216982e-001,8.91173502694615e-002
2.52138375853060e+006	4.63671509611766e-001,8.86088299276682e-002
2.53892136947526e+006	4.57784157916263e-001,8.81092781266362e-002
2.55658096415072e+006	4.52005007984525e-001,8.76180798077930e-002
2.57436339102092e+006	4.46332113526441e-001,8.71346444989835e-002
2.59226950445135e+006	4.40763565506390e-001,8.66584053198914e-002
2.61030016475007e+006	4.35297491541250e-001,8.61888180188798e-002
2.62845623820905e+006	4.29932055302975e-001,8.57253600406818e-002
2.64673859714581e+006	4.24665455922874e-001,8.52675296237836e-002
2.66514811994531e+006	4.19495927399867e-001,8.48148449270426e-002
2.68368569110216e+006	4.14421738011353e-001,8.43668431838218e-002
2.70235220126312e+006	4.09441189728811e-001,8.39230798839712e-002
2.72114854726989e+006	4.04552617637469e-001,8.34831279816394e-002
2.74007563220219e+006	3.99754389359057e-001,8.30465771287972e-002
2.75913436542117e+006	3.95044904480376e-001,8.26130329335222e-002
2.77832566261307e+006	3.90422593985656e-001,8.21821162421711e-002
2.79765044583324e+006	3.85885919694636e-001,8.17534624448846e-002
2.81710964355044e+006	3.81433373704371e-001,8.13267208034240e-002
2.83670419069142e+006	3.77063477837390e-001,8.09015538007490e-002
2.85643502868588e+006	3.72774783094626e-001,8.04776365119998e-002
2.87630310551167e+006	3.68565869113240e-001,8.00546559953702e-002
2.89630937574035e+006	3.64435343630373e-001,7.96323107031256e-002
2.91645480058305e+006	3.60381841952377e-001,7.92103099115247e-002
2.93674034793667e+006	3.56404026429322e-001,7.87883731694114e-002
2.95716699243033e+006	3.52500585934848e-001,7.83662297645255e-002
2.97773571547225e+006	3.48670235352353e-001,7.79436182073990e-002
2.99844750529690e+006	3.44911715066328e-001,7.75202857319134e-002
3.01930335701244e+006	3.41223790458901e-001,7.70959878120752e-002
3.04030427264856e+006	3.37605251412922e-001,7.66704876947519e-002
3.06145126120462e+006	3.34054911819547e-001,7.62435559473713e-002
3.08274533869813e+006	3.30571609092575e-001,7.58149700208721e-002
3.10418752821357e+006	3.27154203687485e-001,7.53845138267295e-002
3.12577885995150e+006	3.23801578626381e-001,7.49519773278847e-002
3.14752037127812e+006	3.20512639028030e-001,7.45171561434122e-002
3.16941310677509e+006	3.17286311643769e-001,7.40798511662070e-002
3.19145811828969e+006	3.14121544399133e-001,7.36398681937090e-002
3.21365646498537e+006	3.11017305939773e-001,7.31970175706904e-002
3.23600921339268e+006	3.07972585183765e-001,7.27511138446462e-002
3.25851743746043e+006	3.04986390879080e-001,7.23019754328602e-002
3.28118221860738e+006	3.02057751165601e-001,7.18494243008722e-002
3.30400464577412e+006	2.99185713143477e-001,7.13932856527726e-002
3.32698581547543e+006	2.96369342446132e-001,7.09333876321945e-002
3.35012683185297e+006	2.93607722818858e-001,7.04695610344770e-002
3.37342880672828e+006	2.90899955702566e-001,7.00016390294615e-002
3.39689285965625e+006	2.88245159823149e-001,6.95294568950325e-002
3.42052011797890e+006	2.85642470786487e-001,6.90528517610227e-002
3.44431171687952e+006	2.83091040678192e-001,6.85716623632299e-002
3.46826879943722e+006	2.80590037670356e-001,6.80857288082017e-002
3.49239251668186e+006	2.78138645633899e-001,6.75948923476879e-002
3.51668402764935e+006	2.75736063756082e-001,6.70989951633524e-002
3.54114449943733e+006	2.73381506166045e-001,6.65978801614212e-002
3.56577510726124e+006	2.71074201566046e-001,6.60913907773827e-002
3.59057703451080e+006	2.68813392870646e-001,6.55793707903758e-002
3.61555147280684e+006	2.66598336853269e-001,6.50616641475453e-002
3.64069962205859e+006	2.64428303801025e-001,6.45381147978960e-002
3.66602269052130e+006	2.62302577178696e-001,6.40085665359140e-002
3.69152189485429e+006	2.60220453302628e-001,6.34728628544546e-002
3.71719846017942e+006	2.58181241024149e-001,6.29308468068698e-002
3.74305362013996e+006	2.56184261426331e-001,6.23823608781048e-002
3.76908861695982e+006	2.54228847531399e-001,6.18272468642683e-002
3.79530470150330e+006	2.52314344023381e-001,6.12653457602253e-002
3.82170313333510e+006	2.50440106985063e-001,6.06964976548661e-002
3.84828518078094e+006	2.48605503652408e-001,6.01205416329182e-002
3.87505212098839e+006	2.46809912185901e-001,5.95373156821751e-002
3.90200523998832e+006	2.45052721463406e-001,5.89466566060474e-002
3.92914583275664e+006	2.43333330893559e-001,5.83483999382132e-002
3.95647520327652e+006	2.41651150253428e-001,5.77423798591238e-002
3.98399466460108e+006	2.40005599551982e-001,5.71284291114854e-002
4.01170553891641e+006	2.38396108921441e-001,5.65063789122141e-002
4.03960915760516e+006	2.36822118538251e-001,5.58760588578114e-002
4.06770686131047e+006	2.35283078576921e-001,5.52372968199235e-002
4.09600000000037e+006	2.33778449197138e-001,5.45899188261939e-002
4.12448993303269e+006	2.32307700567655e-001,5.39337489225593e-002
4.15317802922033e+006	2.30870312927215e-001,5.32686090105981e-002
4.18206566689704e+006	2.29465776684574e-001,5.25943186540384e-002
4.21115423398363e+006	2.28093592558062e-001,5.19106948475420e-002
4.24044512805467e+006	2.26753271754712e-001,5.12175517391854e-002
4.26993975640562e+006	2.25444336188419e-001,5.05147002987858e-002
4.29963953612047e+006	2.24166318735195e-001,4.98019479217788e-002
4.32954589413981e+006	2.22918763522564e-001,4.90790979584792e-002
4.35966026732936e+006	2.21701226248702e-001,4.83459491579934e-002
4.38998410254906e+006	2.20513274524782e-001,4.76022950146565e-002
4.42051885672254e+006	2.19354488233376e-001,4.68479230054910e-002
4.45126599690714e+006	2.18224459890147e-001,4.60826137060309e-002
4.48222700036440e+006	2.17122794999233e-001,4.53061397729556e-002
4.51340335463101e+006	2.16049112383984e-001,4.45182647821735e-002
4.54479655759031e+006	2.15003044475304e-001,4.37187419113744e-002
4.57640811754423e+006	2.13984237537464e-001,4.29073124591852e-002
4.60823955328579e+006	2.12992351804737e-001,4.20837041932249e-002
4.64029239417202e+006	2.12027061504349e-001,4.12476295244840e-002
4.67256818019749e+006	2.11088054732886e-001,4.03987835066232e-002
4.70506846206829e+006	2.10175033157239e-001,3.95368416654551e-002
4.73779480127649e+006	2.09287711503819e-001,3.86614576664451e-002
4.77074877017523e+006	2.08425816803028e-001,3.77722608361741e-002
4.80393195205422e+006	2.07589087354331e-001,3.68688535575332e-002
4.83734594121580e+006	2.06777271378631e-001,3.59508085670505e-002
4.87099234305160e+006	2.05990125327719e-001,3.50176661874864e-002
4.90487277411959e+006	2.05227411823743e-001,3.40689315371310e-002
4.93898886222181e+006	2.04488897208796e-001,3.31040717618830e-002
4.97334224648257e+006	2.03774348689431e-001,3.21225133423542e-002
5.00793457742718e+006	2.03083531071262e-001,3.11236395318713e-002
5.04276751706124e+006	2.02416203087337e-001,3.01067879838256e-002
5.07784273895056e+006	2.01772113333305e-001,2.90712486269535e-002
5.11316192830148e+006	2.01150995835677e-001,2.80162618465925e-002
5.14872678204189e+006	2.00552565287248e-001,2.69410170243982e-002
5.18453900890275e+006	1.99976511994686e-001,2.58446514838804e-002
5.22060032950018e+006	1.99422496592814e-001,2.47262498799752e-002
5.25691247641814e+006	1.98890144584106e-001,2.35848440597942e-002
5.29347719429166e+006	1.98379040769522e-001,2.24194134105781e-002
5.33029623989066e+006	1.97888723634606e-001,2.12288856955750e-002
5.36737138220436e+006	1.97418679756339e-001,2.00121383677717e-002
5.40470440252628e+006	1.96968338288721e-001,1.87680003355820e-002
