Freq.,V(n002)
1.33826101340711e+002,5.45987293324863e-003,-7.89065847502722e-002
1.34756935487481e+002,5.37419918853366e-003,-7.83681760795797e-002
1.35694244097755e+002,5.28969051245800e-003,-7.78333478833798e-002
1.36638072204985e+002,5.20633125740937e-003,-7.73020782218400e-002
1.37588465155860e+002,5.12410598063829e-003,-7.67743452503532e-002
1.38545468612479e+002,5.04299944172089e-003,-7.62501272199946e-002
1.39509128554545e+002,4.96299660004934e-003,-7.57294024779553e-002
1.40479491281575e+002,4.88408261234915e-003,-7.52121494679489e-002
1.41456603415127e+002,4.80624283022379e-003,-7.46983467305972e-002
1.42440511901034e+002,4.72946279772624e-003,-7.41879729037921e-002
1.43431264011666e+002,4.65372824895693e-003,-7.36810067230337e-002
1.44428907348198e+002,4.57902510568842e-003,-7.31774270217488e-002
1.45433489842896e+002,4.50533947501637e-003,-7.26772127315862e-002
1.46445059761421e+002,4.43265764703643e-003,-7.21803428826921e-002
1.47463665705151e+002,4.36096609254721e-003,-7.16867966039636e-002
1.48489356613510e+002,4.29025146077888e-003,-7.11965531232845e-002
1.49522181766326e+002,4.22050057714741e-003,-7.07095917677402e-002
1.50562190786191e+002,4.15170044103383e-003,-7.02258919638128e-002
1.51609433640854e+002,4.08383822358903e-003,-6.97454332375604e-002
1.52663960645613e+002,4.01690126556301e-003,-6.92681952147752e-002
1.53725822465741e+002,3.95087707515924e-003,-6.87941576211262e-002
1.54795070118912e+002,3.88575332591319e-003,-6.83233002822833e-002
1.55871754977657e+002,3.82151785459548e-003,-6.78556031240261e-002
1.56955928771833e+002,3.75815865913877e-003,-6.73910461723340e-002
1.58047643591104e+002,3.69566389658885e-003,-6.69296095534629e-002
1.59146951887448e+002,3.63402188107921e-003,-6.64712734940048e-002
1.60253906477676e+002,3.57322108182925e-003,-6.60160183209326e-002
1.61368560545966e+002,3.51325012116553e-003,-6.55638244616301e-002
1.62490967646424e+002,3.45409777256631e-003,-6.51146724439072e-002
1.63621181705654e+002,3.39575295872886e-003,-6.46685428960026e-002
1.64759257025347e+002,3.33820474965929e-003,-6.42254165465699e-002
1.65905248284894e+002,3.28144236078508e-003,-6.37852742246538e-002
1.67059210544012e+002,3.22545515108962e-003,-6.33480968596509e-002
1.68221199245387e+002,3.17023262126887e-003,-6.29138654812585e-002
1.69391270217340e+002,3.11576441190979e-003,-6.24825612194113e-002
1.70569479676508e+002,3.06204030169051e-003,-6.20541653042062e-002
1.71755884230546e+002,3.00905020560173e-003,-6.16286590658151e-002
1.72950540880848e+002,2.95678417318947e-003,-6.12060239343867e-002
1.74153507025281e+002,2.90523238681869e-003,-6.07862414399363e-002
1.75364840460948e+002,2.85438515995789e-003,-6.03692932122271e-002
1.76584599386963e+002,2.80423293548408e-003,-5.99551609806380e-002
1.77812842407245e+002,2.75476628400827e-003,-5.95438265740238e-002
1.79049628533336e+002,2.70597590222115e-003,-5.91352719205644e-002
1.80295017187236e+002,2.65785261125872e-003,-5.87294790476042e-002
1.81549068204259e+002,2.61038735508767e-003,-5.83264300814829e-002
1.82811841835904e+002,2.56357119891038e-003,-5.79261072473567e-002
1.84083398752755e+002,2.51739532758938e-003,-5.75284928690109e-002
1.85363800047391e+002,2.47185104409082e-003,-5.71335693686641e-002
1.86653107237324e+002,2.42692976794708e-003,-5.67413192667634e-002
1.87951382267955e+002,2.38262303373811e-003,-5.63517251817728e-002
1.89258687515550e+002,2.33892248959141e-003,-5.59647698299527e-002
1.90575085790233e+002,2.29581989570031e-003,-5.55804360251320e-002
1.91900640339010e+002,2.25330712286060e-003,-5.51987066784735e-002
1.93235414848805e+002,2.21137615102506e-003,-5.48195647982315e-002
1.94579473449517e+002,2.17001906787588e-003,-5.44429934895022e-002
1.95932880717105e+002,2.12922806741472e-003,-5.40689759539692e-002
1.97295701676690e+002,2.08899544857017e-003,-5.36974954896399e-002
1.98668001805677e+002,2.04931361382248e-003,-5.33285354905778e-002
2.00049847036905e+002,2.01017506784544e-003,-5.29620794466274e-002
2.01441303761809e+002,1.97157241616501e-003,-5.25981109431342e-002
2.02842438833615e+002,1.93349836383482e-003,-5.22366136606581e-002
2.04253319570549e+002,1.89594571412802e-003,-5.18775713746818e-002
2.05674013759073e+002,1.85890736724560e-003,-5.15209679553143e-002
2.07104589657141e+002,1.82237631904083e-003,-5.11667873669881e-002
2.08545115997477e+002,1.78634565975965e-003,-5.08150136681526e-002
2.09995661990882e+002,1.75080857279688e-003,-5.04656310109620e-002
2.11456297329553e+002,1.71575833346812e-003,-5.01186236409590e-002
2.12927092190437e+002,1.68118830779698e-003,-4.97739758967538e-002
2.14408117238600e+002,1.64709195131768e-003,-4.94316722096990e-002
2.15899443630620e+002,1.61346280789277e-003,-4.90916971035600e-002
2.17401143018010e+002,1.58029450854567e-003,-4.87540351941820e-002
2.18913287550660e+002,1.54758077030815e-003,-4.84186711891528e-002
2.20435949880299e+002,1.51531539508223e-003,-4.80855898874617e-002
2.21969203163992e+002,1.48349226851662e-003,-4.77547761791556e-002
2.23513121067649e+002,1.45210535889741e-003,-4.74262150449908e-002
2.25067777769569e+002,1.42114871605286e-003,-4.70998915560823e-002
2.26633247964000e+002,1.39061647027208e-003,-4.67757908735494e-002
2.28209606864730e+002,1.36050283123756e-003,-4.64538982481588e-002
2.29796930208702e+002,1.33080208697126e-003,-4.61341990199648e-002
2.31395294259649e+002,1.30150860279425e-003,-4.58166786179458e-002
2.33004775811761e+002,1.27261682029948e-003,-4.55013225596399e-002
2.34625452193374e+002,1.24412125633792e-003,-4.51881164507763e-002
2.36257401270685e+002,1.21601650201751e-003,-4.48770459849057e-002
2.37900701451494e+002,1.18829722171504e-003,-4.45680969430271e-002
2.39555431688968e+002,1.16095815210071e-003,-4.42612551932139e-002
2.41221671485440e+002,1.13399410117519e-003,-4.39565066902367e-002
2.42899500896222e+002,1.10739994731915e-003,-4.36538374751849e-002
2.44589000533458e+002,1.08117063835493e-003,-4.33532336750859e-002
2.46290251569991e+002,1.05530119062039e-003,-4.30546815025235e-002
2.48003335743268e+002,1.02978668805470e-003,-4.27581672552534e-002
2.49728335359264e+002,1.00462228129589e-003,-4.24636773158183e-002
2.51465333296436e+002,9.79803186790120e-004,-4.21711981511607e-002
2.53214413009709e+002,9.55324685912490e-004,-4.18807163122351e-002
2.54975658534481e+002,9.31182124099174e-004,-4.15922184336181e-002
2.56749154490662e+002,9.07370909990875e-004,-4.13056912331183e-002
2.58534986086742e+002,8.83886514587360e-004,-4.10211215113840e-002
2.60333239123882e+002,8.60724470412991e-004,-4.07384961515110e-002
2.62144000000036e+002,8.37880370693092e-004,-4.04578021186485e-002
2.63967355714105e+002,8.15349868541057e-004,-4.01790264596049e-002
2.65803393870114e+002,7.93128676156014e-004,-3.99021563024524e-002
2.67652202681423e+002,7.71212564030970e-004,-3.96271788561310e-002
2.69513870974965e+002,7.49597360171277e-004,-3.93540814100520e-002
2.71388488195511e+002,7.28278949323297e-004,-3.90828513337006e-002
2.73276144409972e+002,7.07253272213150e-004,-3.88134760762387e-002
2.75176930311723e+002,6.86516324795412e-004,-3.85459431661063e-002
2.77090937224960e+002,6.66064157511649e-004,-3.82802402106235e-002
2.79018257109092e+002,6.45892874558656e-004,-3.80163548955918e-002
2.80958982563153e+002,6.25998633166285e-004,-3.77542749848950e-002
2.82913206830255e+002,6.06377642884749e-004,-3.74939883201003e-002
2.84881023802070e+002,5.87026164881274e-004,-3.72354828200588e-002
2.86862528023335e+002,5.67940511245996e-004,-3.69787464805070e-002
2.88857814696398e+002,5.49117044306964e-004,-3.67237673736667e-002
2.90866979685793e+002,5.30552175954179e-004,-3.64705336478466e-002
2.92890119522844e+002,5.12242366972500e-004,-3.62190335270431e-002
2.94927331410304e+002,4.94184126383356e-004,-3.59692553105410e-002
2.96978713227023e+002,4.76374010795120e-004,-3.57211873725157e-002
2.99044363532653e+002,4.58808623762063e-004,-3.54748181616343e-002
3.01124381572384e+002,4.41484615151752e-004,-3.52301362006576e-002
3.03218867281709e+002,4.24398680520816e-004,-3.49871300860428e-002
3.05327921291229e+002,4.07547560498943e-004,-3.47457884875460e-002
3.07451644931484e+002,3.90928040181033e-004,-3.45061001478255e-002
3.09590140237826e+002,3.74536948527395e-004,-3.42680538820456e-002
3.11743509955316e+002,3.58371157771864e-004,-3.40316385774807e-002
3.13911857543668e+002,3.42427582837778e-004,-3.37968431931203e-002
3.16095287182210e+002,3.26703180761686e-004,-3.35636567592745e-002
3.18293903774899e+002,3.11194950124693e-004,-3.33320683771799e-002
3.20507812955354e+002,2.95899930491359e-004,-3.31020672186068e-002
3.22737121091934e+002,2.80815201856036e-004,-3.28736425254666e-002
3.24981935292851e+002,2.65937884096569e-004,-3.26467836094199e-002
3.27242363411310e+002,2.51265136435250e-004,-3.24214798514861e-002
3.29518514050696e+002,2.36794156906940e-004,-3.21977207016530e-002
3.31810496569791e+002,2.22522181834273e-004,-3.19754956784878e-002
3.34118421088027e+002,2.08446485309837e-004,-3.17547943687488e-002
3.36442398490777e+002,1.94564378685254e-004,-3.15356064269981e-002
3.38782540434682e+002,1.80873210067073e-004,-3.13179215752151e-002
3.41138959353018e+002,1.67370363819375e-004,-3.11017296024112e-002
3.43511768461095e+002,1.54053260073017e-004,-3.08870203642456e-002
3.45901081761698e+002,1.40919354241425e-004,-3.06737837826416e-002
3.48307014050565e+002,1.27966136542850e-004,-3.04620098454045e-002
3.50729680921900e+002,1.15191131529007e-004,-3.02516886058404e-002
3.53169198773929e+002,1.02591897620007e-004,-3.00428101823761e-002
3.55625684814492e+002,9.01660266455194e-005,-2.98353647581803e-002
3.58099257066674e+002,7.79111433920595e-005,-2.96293425807854e-002
3.60590034374475e+002,6.58249051563405e-005,-2.94247339617115e-002
3.63098136408521e+002,5.39050013046056e-005,-2.92215292760903e-002
3.65623683671812e+002,4.21491528378595e-005,-2.90197189622916e-002
3.68166797505513e+002,3.05551119629299e-005,-2.88192935215498e-002
3.70727600094785e+002,1.91206616692746e-005,-2.86202435175924e-002
3.73306214474651e+002,7.84361531147039e-006,-2.84225595762698e-002
3.75902764535914e+002,-3.27818380270144e-006,-2.82262323851857e-002
3.78517375031102e+002,-1.42468628186352e-005,-2.80312526933297e-002
3.81150171580469e+002,-2.50645197358292e-005,-2.78376113107107e-002
3.83801280678024e+002,-3.57332238034223e-005,-2.76452991079916e-002
3.86470829697613e+002,-4.62550159104174e-005,-2.74543070161258e-002
3.89158946899036e+002,-5.66319089706577e-005,-2.72646260259945e-002
3.91865761434213e+002,-6.68658883026233e-005,-2.70762471880457e-002
3.94591403353382e+002,-7.69589120041190e-005,-2.68891616119346e-002
3.97336003611358e+002,-8.69129113219152e-005,-2.67033604661656e-002
4.00099694073813e+002,-9.67297910164149e-005,-2.65188349777352e-002
4.02882607523622e+002,-1.06411429721404e-004,-2.63355764317765e-002
4.05684877667234e+002,-1.15959680298952e-004,-2.61535761712057e-002
4.08506639141102e+002,-1.25376370189536e-004,-2.59728255963693e-002
4.11348027518150e+002,-1.34663301757430e-004,-2.57933161646933e-002
4.14209179314285e+002,-1.43822252631444e-004,-2.56150393903333e-002
4.17090231994958e+002,-1.52854976041060e-004,-2.54379868438270e-002
4.19991323981767e+002,-1.61763201148026e-004,-2.52621501517469e-002
4.22912594659110e+002,-1.70548633373475e-004,-2.50875209963562e-002
4.25854184380878e+002,-1.79212954720628e-004,-2.49140911152643e-002
4.28816234477203e+002,-1.87757824093123e-004,-2.47418523010854e-002
4.31798887261243e+002,-1.96184877609047e-004,-2.45707964010975e-002
4.34802286036024e+002,-2.04495728910723e-004,-2.44009153169039e-002
4.37826575101323e+002,-2.12691969470296e-004,-2.42322010040955e-002
4.40871899760602e+002,-2.20775168891190e-004,-2.40646454719147e-002
4.43938406327988e+002,-2.28746875205482e-004,-2.38982407829216e-002
4.47026242135302e+002,-2.36608615167238e-004,-2.37329790526604e-002
4.50135555539141e+002,-2.44361894541893e-004,-2.35688524493288e-002
4.53266495928003e+002,-2.52008198391685e-004,-2.34058531934482e-002
4.56419213729463e+002,-2.59548991357242e-004,-2.32439735575351e-002
4.59593860417407e+002,-2.66985717935326e-004,-2.30832058657752e-002
4.62790588519301e+002,-2.74319802752833e-004,-2.29235424936978e-002
4.66009551623525e+002,-2.81552650837049e-004,-2.27649758678529e-002
4.69250904386752e+002,-2.88685647882253e-004,-2.26074984654889e-002
4.72514802541374e+002,-2.95720160512696e-004,-2.24511028142328e-002
4.75801402902992e+002,-3.02657536542001e-004,-2.22957814917710e-002
4.79110863377940e+002,-3.09499105229039e-004,-2.21415271255328e-002
4.82443342970883e+002,-3.16246177530334e-004,-2.19883323923743e-002
4.85799001792448e+002,-3.22900046349020e-004,-2.18361900182649e-002
4.89178001066920e+002,-3.29461986780427e-004,-2.16850927779747e-002
4.92580503139986e+002,-3.35933256354312e-004,-2.15350334947640e-002
4.96006671486540e+002,-3.42315095273799e-004,-2.13860050400740e-002
4.99456670718531e+002,-3.48608726651059e-004,-2.12380003332192e-002
5.02930666592876e+002,-3.54815356739788e-004,-2.10910123410813e-002
5.06428826019422e+002,-3.60936175164509e-004,-2.09450340778054e-002
5.09951317068965e+002,-3.66972355146748e-004,-2.08000586044964e-002
5.13498308981328e+002,-3.72925053728134e-004,-2.06560790289183e-002
5.17069972173489e+002,-3.78795411990442e-004,-2.05130885051945e-002
5.20666478247767e+002,-3.84584555272647e-004,-2.03710802335098e-002
5.24288000000075e+002,-3.90293593385005e-004,-2.02300474598136e-002
5.27934711428213e+002,-3.95923620820217e-004,-2.00899834755257e-002
5.31606787740231e+002,-4.01475716961704e-004,-1.99508816172423e-002
5.35304405362850e+002,-4.06950946289036e-004,-1.98127352664450e-002
5.39027741949933e+002,-4.12350358580560e-004,-1.96755378492099e-002
5.42776976391026e+002,-4.17674989113247e-004,-1.95392828359199e-002
5.46552288819949e+002,-4.22925858859813e-004,-1.94039637409771e-002
5.50353860623450e+002,-4.28103974683139e-004,-1.92695741225177e-002
5.54181874449925e+002,-4.33210329528031e-004,-1.91361075821283e-002
5.58036514218188e+002,-4.38245902610355e-004,-1.90035577645633e-002
5.61917965126309e+002,-4.43211659603580e-004,-1.88719183574644e-002
5.65826413660515e+002,-4.48108552822766e-004,-1.87411830910817e-002
5.69762047604145e+002,-4.52937521406027e-004,-1.86113457379956e-002
5.73725056046674e+002,-4.57699491493511e-004,-1.84824001128415e-002
5.77715629392800e+002,-4.62395376403922e-004,-1.83543400720346e-002
5.81733959371591e+002,-4.67026076808619e-004,-1.82271595134978e-002
5.85780239045693e+002,-4.71592480903327e-004,-1.81008523763897e-002
5.89854662820612e+002,-4.76095464577486e-004,-1.79754126408348e-002
5.93957426454050e+002,-4.80535891581285e-004,-1.78508343276559e-002
5.98088727065311e+002,-4.84914613690381e-004,-1.77271114981067e-002
6.02248763144773e+002,-4.89232470868377e-004,-1.76042382536066e-002
6.06437734563424e+002,-4.93490291427042e-004,-1.74822087354776e-002
6.10655842582463e+002,-4.97688892184350e-004,-1.73610171246816e-002
6.14903289862973e+002,-5.01829078620322e-004,-1.72406576415599e-002
6.19180280475656e+002,-5.05911645030737e-004,-1.71211245455740e-002
6.23487019910637e+002,-5.09937374678723e-004,-1.70024121350484e-002
6.27823715087340e+002,-5.13907039944254e-004,-1.68845147469140e-002
6.32190574364426e+002,-5.17821402471587e-004,-1.67674267564536e-002
6.36587807549803e+002,-5.21681213314677e-004,-1.66511425770490e-002
6.41015625910713e+002,-5.25487213080567e-004,-1.65356566599291e-002
6.45474242183874e+002,-5.29240132070814e-004,-1.64209634939200e-002
6.49963870585706e+002,-5.32940690420957e-004,-1.63070576051962e-002
6.54484726822624e+002,-5.36589598238055e-004,-1.61939335570335e-002
6.59037028101397e+002,-5.40187555736328e-004,-1.60815859495632e-002
6.63620993139587e+002,-5.43735253370922e-004,-1.59700094195279e-002
6.68236842176059e+002,-5.47233371969827e-004,-1.58591986400386e-002
6.72884796981559e+002,-5.50682582863955e-004,-1.57491483203336e-002
6.77565080869369e+002,-5.54083548015440e-004,-1.56398532055386e-002
6.82277918706041e+002,-5.57436920144139e-004,-1.55313080764280e-002
6.87023536922194e+002,-5.60743342852392e-004,-1.54235077491880e-002
6.91802163523401e+002,-5.64003450748049e-004,-1.53164470751812e-002
6.96614028101134e+002,-5.67217869565789e-004,-1.52101209407125e-002
7.01459361843804e+002,-5.70387216286756e-004,-1.51045242667960e-002
7.06338397547863e+002,-5.73512099256534e-004,-1.49996520089240e-002
7.11251369628990e+002,-5.76593118301483e-004,-1.48954991568372e-002
7.16198514133354e+002,-5.79630864843455e-004,-1.47920607342959e-002
7.21180068748956e+002,-5.82625922012917e-004,-1.46893317988532e-002
7.26196272817048e+002,-5.85578864760499e-004,-1.45873074416291e-002
7.31247367343629e+002,-5.88490259966991e-004,-1.44859827870864e-002
7.36333595011032e+002,-5.91360666551797e-004,-1.43853529928077e-002
7.41455200189575e+002,-5.94190635579894e-004,-1.42854132492738e-002
7.46612428949308e+002,-5.96980710367285e-004,-1.41861587796434e-002
7.51805529071833e+002,-5.99731426584983e-004,-1.40875848395348e-002
7.57034750062211e+002,-6.02443312361550e-004,-1.39896867168078e-002
7.62300343160944e+002,-6.05116888384191e-004,-1.38924597313481e-002
7.67602561356054e+002,-6.07752667998446e-004,-1.37958992348524e-002
7.72941659395232e+002,-6.10351157306477e-004,-1.37000006106146e-002
7.78317893798078e+002,-6.12912855263984e-004,-1.36047592733146e-002
7.83731522868431e+002,-6.15438253775767e-004,-1.35101706688067e-002
7.89182806706771e+002,-6.17927837789935e-004,-1.34162302739105e-002
7.94672007222722e+002,-6.20382085390809e-004,-1.33229335962029e-002
8.00199388147633e+002,-6.22801467890505e-004,-1.32302761738114e-002
8.05765215047249e+002,-6.25186449919244e-004,-1.31382535752080e-002
8.11369755334473e+002,-6.27537489514382e-004,-1.30468613990057e-002
8.17013278282210e+002,-6.29855038208191e-004,-1.29560952737554e-002
8.22696055036306e+002,-6.32139541114402e-004,-1.28659508577440e-002
8.28418358628576e+002,-6.34391437013535e-004,-1.27764238387943e-002
8.34180463989922e+002,-6.36611158437011e-004,-1.26875099340661e-002
8.39982647963541e+002,-6.38799131750091e-004,-1.25992048898580e-002
8.45825189318227e+002,-6.40955777233636e-004,-1.25115044814112e-002
8.51708368761763e+002,-6.43081509164707e-004,-1.24244045127143e-002
8.57632468954412e+002,-6.45176735896038e-004,-1.23379008163087e-002
8.63597774522492e+002,-6.47241859934363e-004,-1.22519892530966e-002
8.69604572072054e+002,-6.49277278017653e-004,-1.21666657121489e-002
8.75653150202653e+002,-6.51283381191238e-004,-1.20819261105149e-002
8.81743799521211e+002,-6.53260554882864e-004,-1.19977663930337e-002
8.87876812655982e+002,-6.55209178976668e-004,-1.19141825321458e-002
8.94052484270611e+002,-6.57129627886114e-004,-1.18311705277067e-002
9.00271111078289e+002,-6.59022270625875e-004,-1.17487264068015e-002
9.06532991856012e+002,-6.60887470882704e-004,-1.16668462235604e-002
9.12838427458934e+002,-6.62725587085284e-004,-1.15855260589759e-002
9.19187720834821e+002,-6.64536972473079e-004,-1.15047620207209e-002
9.25581177038609e+002,-6.66321975164207e-004,-1.14245502429679e-002
9.32019103247058e+002,-6.68080938222336e-004,-1.13448868862095e-002
9.38501808773511e+002,-6.69814199722618e-004,-1.12657681370803e-002
9.45029605082756e+002,-6.71522092816681e-004,-1.11871902081795e-002
9.51602805805991e+002,-6.73204945796685e-004,-1.11091493378950e-002
9.58221726755888e+002,-6.74863082158460e-004,-1.10316417902286e-002
9.64886685941775e+002,-6.76496820663723e-004,-1.09546638546220e-002
9.71598003584904e+002,-6.78106475401410e-004,-1.08782118457847e-002
9.78356002133847e+002,-6.79692355848115e-004,-1.08022821035222e-002
9.85161006279980e+002,-6.81254766927656e-004,-1.07268709925657e-002
9.92013342973088e+002,-6.82794009069783e-004,-1.06519749024034e-002
9.98913341437071e+002,-6.84310378268021e-004,-1.05775902471119e-002
1.00586133318576e+003,-6.85804166136692e-004,-1.05037134651894e-002
1.01285765203885e+003,-6.87275659967092e-004,-1.04303410193900e-002
1.01990263413794e+003,-6.88725142782858e-004,-1.03574693965589e-002
1.02699661796267e+003,-6.90152893394520e-004,-1.02850951074688e-002
1.03413994434699e+003,-6.91559186453271e-004,-1.02132146866572e-002
1.04133295649554e+003,-6.92944292503930e-004,-1.01418246922650e-002
1.04857600000016e+003,-6.94308478037144e-004,-1.00709217058762e-002
1.05586942285643e+003,-6.95652005540821e-004,-1.00005023323587e-002
1.06321357548047e+003,-6.96975133550803e-004,-9.93056319970549e-003
1.07060881072571e+003,-6.98278116700793e-004,-9.86110095887816e-003
1.07805548389988e+003,-6.99561205771551e-004,-9.79211228365031e-003
1.08555395278206e+003,-7.00824647739361e-004,-9.72359387045263e-003
1.09310457763991e+003,-7.02068685823777e-004,-9.65554243821885e-003
1.10070772124691e+003,-7.03293559534663e-004,-9.58795472823271e-003
1.10836374889986e+003,-7.04499504718542e-004,-9.52082750397600e-003
1.11607302843638e+003,-7.05686753604240e-004,-9.45415755097765e-003
1.12383593025263e+003,-7.06855534847865e-004,-9.38794167666380e-003
1.13165282732104e+003,-7.08006073577107e-004,-9.32217671020888e-003
1.13952409520830e+003,-7.09138591434873e-004,-9.25685950238774e-003
1.14745011209336e+003,-7.10253306622274e-004,-9.19198692542880e-003
1.15543125878561e+003,-7.11350433940961e-004,-9.12755587286810e-003
1.16346791874319e+003,-7.12430184834830e-004,-9.06356325940452e-003
1.17156047809140e+003,-7.13492767431086e-004,-9.00000602075579e-003
1.17970932564123e+003,-7.14538386580706e-004,-8.93688111351566e-003
1.18791485290811e+003,-7.15567243898265e-004,-8.87418551501193e-003
1.19617745413063e+003,-7.16579537801180e-004,-8.81191622316552e-003
1.20449752628956e+003,-7.17575463548341e-004,-8.75007025635052e-003
1.21287546912686e+003,-7.18555213278163e-004,-8.68864465325512e-003
1.22131168516493e+003,-7.19518976046050e-004,-8.62763647274363e-003
1.22980657972596e+003,-7.20466937861291e-004,-8.56704279371930e-003
1.23836056095132e+003,-7.21399281723381e-004,-8.50686071498829e-003
1.24697403982129e+003,-7.22316187657798e-004,-8.44708735512435e-003
1.25564743017469e+003,-7.23217832751210e-004,-8.38771985233465e-003
1.26438114872886e+003,-7.24104391186150e-004,-8.32875536432642e-003
1.27317561509962e+003,-7.24976034275155e-004,-8.27019106817457e-003
1.28203125182144e+003,-7.25832930494362e-004,-8.21202416019024e-003
1.29094848436776e+003,-7.26675245516593e-004,-8.15425185579023e-003
1.29992774117142e+003,-7.27503142243920e-004,-8.09687138936741e-003
1.30896945364526e+003,-7.28316780839717e-004,-8.03988001416197e-003
1.31807405620280e+003,-7.29116318760212e-004,-7.98327500213366e-003
1.32724198627919e+003,-7.29901910785540e-004,-7.92705364383486e-003
1.33647368435213e+003,-7.30673709050310e-004,-7.87121324828458e-003
1.34576959396313e+003,-7.31431863073684e-004,-7.81575114284338e-003
1.35513016173875e+003,-7.32176519788982e-004,-7.76066467308911e-003
1.36455583741209e+003,-7.32907823572812e-004,-7.70595120269361e-003
1.37404707384440e+003,-7.33625916273739e-004,-7.65160811330029e-003
1.38360432704681e+003,-7.34330937240499e-004,-7.59763280440246e-003
1.39322805620228e+003,-7.35023023349744e-004,-7.54402269322272e-003
1.40291872368762e+003,-7.35702309033366e-004,-7.49077521459311e-003
1.41267679509574e+003,-7.36368926305355e-004,-7.43788782083610e-003
1.42250273925799e+003,-7.37023004788238e-004,-7.38535798164650e-003
1.43239702826672e+003,-7.37664671739086e-004,-7.33318318397426e-003
1.44236013749792e+003,-7.38294052075092e-004,-7.28136093190798e-003
1.45239254563411e+003,-7.38911268398740e-004,-7.22988874655940e-003
1.46249473468727e+003,-7.39516441022553e-004,-7.17876416594872e-003
1.47266719002207e+003,-7.40109687993441e-004,-7.12798474489065e-003
1.48291040037916e+003,-7.40691125116650e-004,-7.07754805488144e-003
1.49322485789863e+003,-7.41260865979302e-004,-7.02745168398666e-003
1.50361105814368e+003,-7.41819021973566e-004,-6.97769323672981e-003
1.51406950012443e+003,-7.42365702319420e-004,-6.92827033398177e-003
1.52460068632190e+003,-7.42901014087058e-004,-6.87918061285106e-003
1.53520512271212e+003,-7.43425062218901e-004,-6.83042172657494e-003
1.54588331879047e+003,-7.43937949551257e-004,-6.78199134441130e-003
1.55663578759617e+003,-7.44439776835599e-004,-6.73388715153137e-003
1.56746304573687e+003,-7.44930642759502e-004,-6.68610684891321e-003
1.57836561341355e+003,-7.45410643967212e-004,-6.63864815323602e-003
1.58934401444546e+003,-7.45879875079877e-004,-6.59150879677529e-003
1.60039877629528e+003,-7.46338428715423e-004,-6.54468652729865e-003
1.61153043009451e+003,-7.46786395508102e-004,-6.49817910796261e-003
1.62273951066896e+003,-7.47223864127696e-004,-6.45198431721002e-003
1.63402655656443e+003,-7.47650921298403e-004,-6.40609994866833e-003
1.64539211007262e+003,-7.48067651817383e-004,-6.36052381104867e-003
1.65683671725716e+003,-7.48474138573004e-004,-6.31525372804563e-003
1.66836092797986e+003,-7.48870462562752e-004,-6.27028753823789e-003
1.67996529592709e+003,-7.49256702910850e-004,-6.22562309498961e-003
1.69165037863647e+003,-7.49632936885556e-004,-6.18125826635251e-003
1.70341673752354e+003,-7.49999239916172e-004,-6.13719093496884e-003
1.71526493790884e+003,-7.50355685609749e-004,-6.09341899797498e-003
1.72719554904500e+003,-7.50702345767501e-004,-6.04994036690591e-003
1.73920914414412e+003,-7.51039290400938e-004,-6.00675296760040e-003
1.75130630040532e+003,-7.51366587747710e-004,-5.96385474010689e-003
1.76348759904244e+003,-7.51684304287176e-004,-5.92124363859021e-003
1.77575362531198e+003,-7.51992504755699e-004,-5.87891763123898e-003
1.78810496854124e+003,-7.52291252161670e-004,-5.83687470017383e-003
1.80054222215659e+003,-7.52580607800274e-004,-5.79511284135626e-003
1.81306598371204e+003,-7.52860631267987e-004,-5.75363006449831e-003
1.82567685491788e+003,-7.53131380476828e-004,-5.71242439297296e-003
1.83837544166966e+003,-7.53392911668347e-004,-5.67149386372521e-003
1.85116235407723e+003,-7.53645279427377e-004,-5.63083652718399e-003
1.86403820649413e+003,-7.53888536695545e-004,-5.59045044717466e-003
1.87700361754704e+003,-7.54122734784531e-004,-5.55033370083236e-003
1.89005921016553e+003,-7.54347923389112e-004,-5.51048437851603e-003
1.90320561161200e+003,-7.54564150599964e-004,-5.47090058372313e-003
1.91644345351179e+003,-7.54771462916243e-004,-5.43158043300508e-003
1.92977337188356e+003,-7.54969905257953e-004,-5.39252205588348e-003
1.94319600716982e+003,-7.55159520978086e-004,-5.35372359476698e-003
1.95671200426771e+003,-7.55340351874559e-004,-5.31518320486881e-003
1.97032201255998e+003,-7.55512438201943e-004,-5.27689905412518e-003
1.98402668594619e+003,-7.55675818682991e-004,-5.23886932311421e-003
1.99782668287416e+003,-7.55830530519961e-004,-5.20109220497564e-003
2.01172266637154e+003,-7.55976609405755e-004,-5.16356590533128e-003
2.02571530407772e+003,-7.56114089534863e-004,-5.12628864220606e-003
2.03980526827589e+003,-7.56243003614123e-004,-5.08925864594985e-003
2.05399323592535e+003,-7.56363382873306e-004,-5.05247415915997e-003
2.06827988869399e+003,-7.56475257075517e-004,-5.01593343660433e-003
2.08266591299110e+003,-7.56578654527431e-004,-4.97963474514533e-003
2.09715200000033e+003,-7.56673602089363e-004,-4.94357636366439e-003
2.11173884571288e+003,-7.56760125185171e-004,-4.90775658298723e-003
2.12642715096096e+003,-7.56838247812010e-004,-4.87217370580973e-003
2.14121762145143e+003,-7.56907992549920e-004,-4.83682604662459e-003
2.15611096779977e+003,-7.56969380571283e-004,-4.80171193164858e-003
2.17110790556414e+003,-7.57022431650122e-004,-4.76682969875049e-003
