freq,mag,phase
1.74153507025281e+002,-3.41900909399407e+000,-4.75765175643685e+001
1.75364840460948e+002,-3.45191927521475e+000,-4.77742239283614e+001
1.76584599386963e+002,-3.48503616228896e+000,-4.79717978382853e+001
1.77812842407245e+002,-3.51835946852587e+000,-4.81692299921971e+001
1.79049628533336e+002,-3.55188888803876e+000,-4.83665111217669e+001
1.80295017187236e+002,-3.58562409586055e+000,-4.85636319944113e+001
1.81549068204259e+002,-3.61956474806629e+000,-4.87605834154070e+001
1.82811841835904e+002,-3.65371048190245e+000,-4.89573562299826e+001
1.84083398752755e+002,-3.68806091592291e+000,-4.91539413253872e+001
1.85363800047391e+002,-3.72261565013161e+000,-4.93503296329358e+001
1.86653107237324e+002,-3.75737426613167e+000,-4.95465121300293e+001
1.87951382267955e+002,-3.79233632728095e+000,-4.97424798421484e+001
1.89258687515550e+002,-3.82750137885377e+000,-4.99382238448207e+001
1.90575085790233e+002,-3.86286894820890e+000,-5.01337352655598e+001
1.91900640339010e+002,-3.89843854496350e+000,-5.03290052857751e+001
1.93235414848805e+002,-3.93420966117288e+000,-5.05240251426517e+001
1.94579473449517e+002,-3.97018177151611e+000,-5.07187861309999e+001
1.95932880717105e+002,-4.00635433348716e+000,-5.09132796050722e+001
1.97295701676690e+002,-4.04272678759150e+000,-5.11074969803483e+001
1.98668001805677e+002,-4.07929855754803e+000,-5.13014297352865e+001
2.00049847036905e+002,-4.11606905049611e+000,-5.14950694130408e+001
2.01441303761809e+002,-4.15303765720766e+000,-5.16884076231432e+001
2.02842438833615e+002,-4.19020375230408e+000,-5.18814360431506e+001
2.04253319570549e+002,-4.22756669447780e+000,-5.20741464202545e+001
2.05674013759073e+002,-4.26512582671842e+000,-5.22665305728549e+001
2.07104589657141e+002,-4.30288047654319e+000,-5.24585803920960e+001
2.08545115997477e+002,-4.34082995623166e+000,-5.26502878433635e+001
2.09995661990882e+002,-4.37897356306439e+000,-5.28416449677437e+001
2.11456297329553e+002,-4.41731057956548e+000,-5.30326438834431e+001
2.12927092190437e+002,-4.45584027374880e+000,-5.32232767871688e+001
2.14408117238600e+002,-4.49456189936777e+000,-5.34135359554681e+001
2.15899443630620e+002,-4.53347469616842e+000,-5.36034137460282e+001
2.17401143018010e+002,-4.57257789014565e+000,-5.37929025989349e+001
2.18913287550660e+002,-4.61187069380250e+000,-5.39819950378900e+001
2.20435949880299e+002,-4.65135230641219e+000,-5.41706836713875e+001
2.21969203163992e+002,-4.69102191428289e+000,-5.43589611938477e+001
2.23513121067649e+002,-4.73087869102487e+000,-5.45468203867103e+001
2.25067777769569e+002,-4.77092179781999e+000,-5.47342541194840e+001
2.26633247964000e+002,-4.81115038369336e+000,-5.49212553507553e+001
2.28209606864730e+002,-4.85156358578684e+000,-5.51078171291542e+001
2.29796930208702e+002,-4.89216052963441e+000,-5.52939325942772e+001
2.31395294259649e+002,-4.93294032943911e+000,-5.54795949775690e+001
2.33004775811761e+002,-4.97390208835146e+000,-5.56647976031605e+001
2.34625452193374e+002,-5.01504489874901e+000,-5.58495338886650e+001
2.36257401270685e+002,-5.05636784251718e+000,-5.60337973459321e+001
2.37900701451494e+002,-5.09786999133089e+000,-5.62175815817589e+001
2.39555431688968e+002,-5.13955040693700e+000,-5.64008802985594e+001
2.41221671485440e+002,-5.18140814143734e+000,-5.65836872949917e+001
2.42899500896222e+002,-5.22344223757222e+000,-5.67659964665437e+001
2.44589000533458e+002,-5.26565172900414e+000,-5.69478018060764e+001
2.46290251569991e+002,-5.30803564060171e+000,-5.71290974043269e+001
2.48003335743268e+002,-5.35059298872350e+000,-5.73098774503691e+001
2.49728335359264e+002,-5.39332278150169e+000,-5.74901362320349e+001
2.51465333296436e+002,-5.43622401912541e+000,-5.76698681362937e+001
2.53214413009709e+002,-5.47929569412359e+000,-5.78490676495923e+001
2.54975658534481e+002,-5.52253679164719e+000,-5.80277293581551e+001
2.56749154490662e+002,-5.56594628975063e+000,-5.82058479482450e+001
2.58534986086742e+002,-5.60952315967239e+000,-5.83834182063845e+001
2.60333239123882e+002,-5.65326636611445e+000,-5.85604350195394e+001
2.62144000000036e+002,-5.69717486752069e+000,-5.87368933752635e+001
2.63967355714105e+002,-5.74124761635386e+000,-5.89127883618066e+001
2.65803393870114e+002,-5.78548355937118e+000,-5.90881151681845e+001
2.67652202681423e+002,-5.82988163789842e+000,-5.92628690842129e+001
2.69513870974965e+002,-5.87444078810220e+000,-5.94370455005054e+001
2.71388488195511e+002,-5.91915994126062e+000,-5.96106399084357e+001
2.73276144409972e+002,-5.96403802403186e+000,-5.97836479000649e+001
2.75176930311723e+002,-6.00907395872091e+000,-5.99560651680348e+001
2.77090937224960e+002,-6.05426666354401e+000,-6.01278875054274e+001
2.79018257109092e+002,-6.09961505289102e+000,-6.02991108055906e+001
2.80958982563153e+002,-6.14511803758541e+000,-6.04697310619325e+001
2.82913206830255e+002,-6.19077452514177e+000,-6.06397443676830e+001
2.84881023802070e+002,-6.23658342002090e+000,-6.08091469156247e+001
2.86862528023335e+002,-6.28254362388228e+000,-6.09779349977930e+001
2.88857814696398e+002,-6.32865403583382e+000,-6.11461050051461e+001
2.90866979685793e+002,-6.37491355267889e+000,-6.13136534272065e+001
2.92890119522844e+002,-6.42132106916048e+000,-6.14805768516734e+001
2.94927331410304e+002,-6.46787547820242e+000,-6.16468719640073e+001
2.96978713227023e+002,-6.51457567114772e+000,-6.18125355469874e+001
2.99044363532653e+002,-6.56142053799372e+000,-6.19775644802432e+001
3.01124381572384e+002,-6.60840896762423e+000,-6.21419557397596e+001
3.03218867281709e+002,-6.65553984803841e+000,-6.23057063973570e+001
3.05327921291229e+002,-6.70281206657648e+000,-6.24688136201480e+001
3.07451644931484e+002,-6.75022451014213e+000,-6.26312746699689e+001
3.09590140237826e+002,-6.79777606542158e+000,-6.27930869027901e+001
3.11743509955316e+002,-6.84546561909925e+000,-6.29542477681029e+001
3.13911857543668e+002,-6.89329205807006e+000,-6.31147548082853e+001
3.16095287182210e+002,-6.94125426964819e+000,-6.32746056579478e+001
3.18293903774899e+002,-6.98935114177239e+000,-6.34337980432573e+001
3.20507812955354e+002,-7.03758156320776e+000,-6.35923297812438e+001
3.22737121091934e+002,-7.08594442374394e+000,-6.37501987790872e+001
3.24981935292851e+002,-7.13443861438973e+000,-6.39074030333861e+001
3.27242363411310e+002,-7.18306302756408e+000,-6.40639406294102e+001
3.29518514050696e+002,-7.23181655728347e+000,-6.42198097403353e+001
3.31810496569791e+002,-7.28069809934560e+000,-6.43750086264632e+001
3.34118421088027e+002,-7.32970655150947e+000,-6.45295356344259e+001
3.36442398490777e+002,-7.37884081367171e+000,-6.46833891963753e+001
3.38782540434682e+002,-7.42809978803930e+000,-6.48365678291598e+001
3.41138959353018e+002,-7.47748237929850e+000,-6.49890701334868e+001
3.43511768461095e+002,-7.52698749478017e+000,-6.51408947930736e+001
3.45901081761698e+002,-7.57661404462136e+000,-6.52920405737857e+001
3.48307014050565e+002,-7.62636094192314e+000,-6.54425063227645e+001
3.50729680921900e+002,-7.67622710290482e+000,-6.55922909675444e+001
3.53169198773929e+002,-7.72621144705444e+000,-6.57413935151595e+001
3.55625684814492e+002,-7.77631289727555e+000,-6.58898130512415e+001
3.58099257066674e+002,-7.82653038003038e+000,-6.60375487391091e+001
3.60590034374475e+002,-7.87686282547925e+000,-6.61845998188482e+001
3.63098136408521e+002,-7.92730916761645e+000,-6.63309656063863e+001
3.65623683671812e+002,-7.97786834440238e+000,-6.64766454925586e+001
3.68166797505513e+002,-8.02853929789218e+000,-6.66216389421680e+001
3.70727600094785e+002,-8.07932097436062e+000,-6.67659454930404e+001
3.73306214474651e+002,-8.13021232442362e+000,-6.69095647550732e+001
3.75902764535914e+002,-8.18121230315601e+000,-6.70524964092800e+001
3.78517375031102e+002,-8.23231987020593e+000,-6.71947402068316e+001
3.81150171580469e+002,-8.28353398990562e+000,-6.73362959680919e+001
3.83801280678024e+002,-8.33485363137882e+000,-6.74771635816523e+001
3.86470829697613e+002,-8.38627776864470e+000,-6.76173430033626e+001
3.89158946899036e+002,-8.43780538071836e+000,-6.77568342553594e+001
3.91865761434213e+002,-8.48943545170794e+000,-6.78956374250939e+001
3.94591403353382e+002,-8.54116697090854e+000,-6.80337526643577e+001
3.97336003611358e+002,-8.59299893289254e+000,-6.81711801883081e+001
4.00099694073813e+002,-8.64493033759698e+000,-6.83079202744932e+001
4.02882607523622e+002,-8.69696019040742e+000,-6.84439732618764e+001
4.05684877667234e+002,-8.74908750223879e+000,-6.85793395498629e+001
4.08506639141102e+002,-8.80131128961300e+000,-6.87140195973256e+001
4.11348027518150e+002,-8.85363057473344e+000,-6.88480139216332e+001
4.14209179314285e+002,-8.90604438555639e+000,-6.89813230976799e+001
4.17090231994958e+002,-8.95855175585944e+000,-6.91139477569170e+001
4.19991323981767e+002,-9.01115172530683e+000,-6.92458885863869e+001
4.22912594659110e+002,-9.06384333951194e+000,-6.93771463277605e+001
4.25854184380878e+002,-9.11662565009676e+000,-6.95077217763770e+001
4.28816234477203e+002,-9.16949771474860e+000,-6.96376157802876e+001
4.31798887261243e+002,-9.22245859727385e+000,-6.97668292393027e+001
4.34802286036024e+002,-9.27550736764911e+000,-6.98953631040436e+001
4.37826575101323e+002,-9.32864310206946e+000,-7.00232183749983e+001
4.40871899760602e+002,-9.38186488299410e+000,-7.01503961015821e+001
4.43938406327988e+002,-9.43517179918932e+000,-7.02768973812028e+001
4.47026242135302e+002,-9.48856294576894e+000,-7.04027233583317e+001
4.50135555539141e+002,-9.54203742423209e+000,-7.05278752235799e+001
4.53266495928003e+002,-9.59559434249856e+000,-7.06523542127796e+001
4.56419213729463e+002,-9.64923281494167e+000,-7.07761616060727e+001
4.59593860417407e+002,-9.70295196241875e+000,-7.08992987270042e+001
4.62790588519301e+002,-9.75675091229919e+000,-7.10217669416229e+001
4.66009551623525e+002,-9.81062879849026e+000,-7.11435676575882e+001
4.69250904386752e+002,-9.86458476146056e+000,-7.12647023232840e+001
4.72514802541374e+002,-9.91861794826135e+000,-7.13851724269395e+001
4.75801402902992e+002,-9.97272751254557e+000,-7.15049794957568e+001
4.79110863377940e+002,-1.00269126145849e+001,-7.16241250950464e+001
4.82443342970883e+002,-1.00811724212844e+001,-7.17426108273694e+001
4.85799001792448e+002,-1.01355061061957e+001,-7.18604383316885e+001
4.89178001066920e+002,-1.01899128495275e+001,-7.19776092825254e+001
4.92580503139986e+002,-1.02443918381546e+001,-7.20941253891271e+001
4.96006671486540e+002,-1.02989422656249e+001,-7.22099883946397e+001
4.99456670718531e+002,-1.03535633321643e+001,-7.23252000752907e+001
5.02930666592876e+002,-1.04082542446802e+001,-7.24397622395792e+001
5.06428826019422e+002,-1.04630142167631e+001,-7.25536767274748e+001
5.09951317068965e+002,-1.05178424686860e+001,-7.26669454096247e+001
5.13498308981328e+002,-1.05727382274029e+001,-7.27795701865694e+001
5.17069972173489e+002,-1.06277007265451e+001,-7.28915529879670e+001
5.20666478247767e+002,-1.06827292064160e+001,-7.30028957718264e+001
5.24288000000075e+002,-1.07378229139845e+001,-7.31136005237490e+001
5.27934711428213e+002,-1.07929811028769e+001,-7.32236692561793e+001
5.31606787740231e+002,-1.08482030333668e+001,-7.33331040076645e+001
5.35304405362850e+002,-1.09034879723645e+001,-7.34419068421230e+001
5.39027741949933e+002,-1.09588351934043e+001,-7.35500798481216e+001
5.42776976391026e+002,-1.10142439766303e+001,-7.36576251381618e+001
5.46552288819949e+002,-1.10697136087819e+001,-7.37645448479759e+001
5.50353860623450e+002,-1.11252433831766e+001,-7.38708411358307e+001
5.54181874449925e+002,-1.11808325996931e+001,-7.39765161818417e+001
5.58036514218188e+002,-1.12364805647517e+001,-7.40815721872954e+001
5.61917965126309e+002,-1.12921865912947e+001,-7.41860113739816e+001
5.65826413660515e+002,-1.13479499987652e+001,-7.42898359835337e+001
5.69762047604145e+002,-1.14037701130847e+001,-7.43930482767792e+001
5.73725056046674e+002,-1.14596462666300e+001,-7.44956505330989e+001
5.77715629392800e+002,-1.15155777982087e+001,-7.45976450497947e+001
5.81733959371591e+002,-1.15715640530339e+001,-7.46990341414674e+001
5.85780239045693e+002,-1.16276043826982e+001,-7.47998201394031e+001
5.89854662820612e+002,-1.16836981451465e+001,-7.49000053909684e+001
5.93957426454050e+002,-1.17398447046478e+001,-7.49995922590153e+001
5.98088727065311e+002,-1.17960434317663e+001,-7.50985831212945e+001
6.02248763144773e+002,-1.18522937033321e+001,-7.51969803698779e+001
6.06437734563424e+002,-1.19085949024103e+001,-7.52947864105902e+001
6.10655842582463e+002,-1.19649464182700e+001,-7.53920036624493e+001
6.14903289862973e+002,-1.20213476463523e+001,-7.54886345571151e+001
6.19180280475656e+002,-1.20777979882377e+001,-7.55846815383482e+001
6.23487019910637e+002,-1.21342968516128e+001,-7.56801470614761e+001
6.27823715087340e+002,-1.21908436502364e+001,-7.57750335928693e+001
6.32190574364426e+002,-1.22474378039047e+001,-7.58693436094251e+001
6.36587807549803e+002,-1.23040787384168e+001,-7.59630795980604e+001
6.41015625910713e+002,-1.23607658855382e+001,-7.60562440552135e+001
6.45474242183874e+002,-1.24174986829652e+001,-7.61488394863539e+001
6.49963870585706e+002,-1.24742765742882e+001,-7.62408684055004e+001
6.54484726822624e+002,-1.25310990089541e+001,-7.63323333347479e+001
6.59037028101397e+002,-1.25879654422290e+001,-7.64232368038027e+001
6.63620993139587e+002,-1.26448753351603e+001,-7.65135813495258e+001
6.68236842176059e+002,-1.27018281545378e+001,-7.66033695154840e+001
6.72884796981559e+002,-1.27588233728552e+001,-7.66926038515099e+001
6.77565080869369e+002,-1.28158604682708e+001,-7.67812869132696e+001
6.82277918706041e+002,-1.28729389245680e+001,-7.68694212618380e+001
6.87023536922194e+002,-1.29300582311154e+001,-7.69570094632827e+001
6.91802163523401e+002,-1.29872178828268e+001,-7.70440540882549e+001
6.96614028101134e+002,-1.30444173801207e+001,-7.71305577115891e+001
7.01459361843804e+002,-1.31016562288795e+001,-7.72165229119095e+001
7.06338397547863e+002,-1.31589339404089e+001,-7.73019522712443e+001
7.11251369628990e+002,-1.32162500313967e+001,-7.73868483746480e+001
7.16198514133354e+002,-1.32736040238713e+001,-7.74712138098303e+001
7.21180068748956e+002,-1.33309954451604e+001,-7.75550511667931e+001
7.26196272817048e+002,-1.33884238278493e+001,-7.76383630374742e+001
7.31247367343629e+002,-1.34458887097393e+001,-7.77211520153986e+001
7.36333595011032e+002,-1.35033896338052e+001,-7.78034206953369e+001
7.41455200189575e+002,-1.35609261481542e+001,-7.78851716729704e+001
7.46612428949308e+002,-1.36184978059829e+001,-7.79664075445631e+001
7.51805529071833e+002,-1.36761041655356e+001,-7.80471309066416e+001
7.57034750062211e+002,-1.37337447900618e+001,-7.81273443556802e+001
7.62300343160944e+002,-1.37914192477742e+001,-7.82070504877936e+001
7.67602561356054e+002,-1.38491271118058e+001,-7.82862518984366e+001
7.72941659395232e+002,-1.39068679601681e+001,-7.83649511821093e+001
7.78317893798078e+002,-1.39646413757083e+001,-7.84431509320694e+001
7.83731522868431e+002,-1.40224469460671e+001,-7.85208537400508e+001
7.89182806706771e+002,-1.40802842636363e+001,-7.85980621959884e+001
7.94672007222722e+002,-1.41381529255164e+001,-7.86747788877489e+001
8.00199388147633e+002,-1.41960525334745e+001,-7.87510064008681e+001
8.05765215047249e+002,-1.42539826939015e+001,-7.88267473182940e+001
8.11369755334473e+002,-1.43119430177707e+001,-7.89020042201357e+001
8.17013278282210e+002,-1.43699331205949e+001,-7.89767796834183e+001
8.22696055036306e+002,-1.44279526223848e+001,-7.90510762818440e+001
8.28418358628576e+002,-1.44860011476071e+001,-7.91248965855578e+001
8.34180463989922e+002,-1.45440783251421e+001,-7.91982431609199e+001
8.39982647963541e+002,-1.46021837882428e+001,-7.92711185702833e+001
8.45825189318227e+002,-1.46603171744923e+001,-7.93435253717764e+001
8.51708368761763e+002,-1.47184781257632e+001,-7.94154661190914e+001
8.57632468954412e+002,-1.47766662881755e+001,-7.94869433612780e+001
8.63597774522492e+002,-1.48348813120559e+001,-7.95579596425422e+001
8.69604572072054e+002,-1.48931228518965e+001,-7.96285175020498e+001
8.75653150202653e+002,-1.49513905663137e+001,-7.96986194737361e+001
8.81743799521211e+002,-1.50096841180079e+001,-7.97682680861189e+001
8.87876812655982e+002,-1.50680031737224e+001,-7.98374658621179e+001
8.94052484270611e+002,-1.51263474042035e+001,-7.99062153188781e+001
9.00271111078289e+002,-1.51847164841598e+001,-7.99745189675981e+001
9.06532991856012e+002,-1.52431100922226e+001,-8.00423793133629e+001
9.12838427458934e+002,-1.53015279109056e+001,-8.01097988549816e+001
9.19187720834821e+002,-1.53599696265658e+001,-8.01767800848297e+001
9.25581177038609e+002,-1.54184349293635e+001,-8.02433254886947e+001
9.32019103247058e+002,-1.54769235132237e+001,-8.03094375456279e+001
9.38501808773511e+002,-1.55354350757964e+001,-8.03751187277988e+001
9.45029605082756e+002,-1.55939693184185e+001,-8.04403715003544e+001
9.51602805805991e+002,-1.56525259460748e+001,-8.05051983212833e+001
9.58221726755888e+002,-1.57111046673597e+001,-8.05696016412820e+001
9.64886685941775e+002,-1.57697051944394e+001,-8.06335839036274e+001
9.71598003584904e+002,-1.58283272430138e+001,-8.06971475440516e+001
9.78356002133847e+002,-1.58869705322788e+001,-8.07602949906212e+001
9.85161006279980e+002,-1.59456347848892e+001,-8.08230286636206e+001
9.92013342973088e+002,-1.60043197269213e+001,-8.08853509754382e+001
9.98913341437071e+002,-1.60630250878363e+001,-8.09472643304572e+001
1.00586133318576e+003,-1.61217506004434e+001,-8.10087711249491e+001
1.01285765203885e+003,-1.61804960008635e+001,-8.10698737469717e+001
1.01990263413794e+003,-1.62392610284933e+001,-8.11305745762696e+001
1.02699661796267e+003,-1.62980454259692e+001,-8.11908759841783e+001
1.03413994434699e+003,-1.63568489391317e+001,-8.12507803335325e+001
1.04133295649554e+003,-1.64156713169903e+001,-8.13102899785764e+001
1.04857600000016e+003,-1.64745123116882e+001,-8.13694072648776e+001
1.05586942285643e+003,-1.65333716784675e+001,-8.14281345292451e+001
1.06321357548047e+003,-1.65922491756349e+001,-8.14864740996488e+001
1.07060881072571e+003,-1.66511445645273e+001,-8.15444282951431e+001
1.07805548389988e+003,-1.67100576094777e+001,-8.16019994257931e+001
1.08555395278206e+003,-1.67689880777816e+001,-8.16591897926040e+001
1.09310457763991e+003,-1.68279357396638e+001,-8.17160016874527e+001
1.10070772124691e+003,-1.68869003682446e+001,-8.17724373930229e+001
1.10836374889986e+003,-1.69458817395075e+001,-8.18284991827425e+001
1.11607302843638e+003,-1.70048796322664e+001,-8.18841893207238e+001
1.12383593025263e+003,-1.70638938281331e+001,-8.19395100617064e+001
1.13165282732104e+003,-1.71229241114854e+001,-8.19944636510026e+001
1.13952409520830e+003,-1.71819702694354e+001,-8.20490523244452e+001
1.14745011209336e+003,-1.72410320917977e+001,-8.21032783083382e+001
1.15543125878561e+003,-1.73001093710583e+001,-8.21571438194092e+001
1.16346791874319e+003,-1.73592019023438e+001,-8.22106510647649e+001
1.17156047809140e+003,-1.74183094833905e+001,-8.22638022418483e+001
1.17970932564123e+003,-1.74774319145142e+001,-8.23165995383990e+001
1.18791485290811e+003,-1.75365689985796e+001,-8.23690451324146e+001
1.19617745413063e+003,-1.75957205409713e+001,-8.24211411921151e+001
1.20449752628956e+003,-1.76548863495634e+001,-8.24728898759093e+001
1.21287546912686e+003,-1.77140662346906e+001,-8.25242933323630e+001
1.22131168516493e+003,-1.77732600091191e+001,-8.25753537001697e+001
1.22980657972596e+003,-1.78324674880179e+001,-8.26260731081226e+001
1.23836056095132e+003,-1.78916884889303e+001,-8.26764536750891e+001
1.24697403982129e+003,-1.79509228317456e+001,-8.27264975099874e+001
1.25564743017469e+003,-1.80101703386713e+001,-8.27762067117643e+001
1.26438114872886e+003,-1.80694308342055e+001,-8.28255833693750e+001
1.27317561509962e+003,-1.81287041451091e+001,-8.28746295617652e+001
1.28203125182144e+003,-1.81879901003794e+001,-8.29233473578545e+001
1.29094848436776e+003,-1.82472885312226e+001,-8.29717388165216e+001
1.29992774117142e+003,-1.83065992710274e+001,-8.30198059865907e+001
1.30896945364526e+003,-1.83659221553389e+001,-8.30675509068208e+001
1.31807405620280e+003,-1.84252570218324e+001,-8.31149756058949e+001
1.32724198627919e+003,-1.84846037102875e+001,-8.31620821024123e+001
1.33647368435213e+003,-1.85439620625627e+001,-8.32088724048814e+001
1.34576959396313e+003,-1.86033319225703e+001,-8.32553485117142e+001
1.35513016173875e+003,-1.86627131362511e+001,-8.33015124112228e+001
1.36455583741209e+003,-1.87221055515497e+001,-8.33473660816162e+001
1.37404707384440e+003,-1.87815090183903e+001,-8.33929114909998e+001
1.38360432704681e+003,-1.88409233886521e+001,-8.34381505973752e+001
1.39322805620228e+003,-1.89003485161457e+001,-8.34830853486418e+001
1.40291872368762e+003,-1.89597842565890e+001,-8.35277176825995e+001
1.41267679509574e+003,-1.90192304675839e+001,-8.35720495269529e+001
1.42250273925799e+003,-1.90786870085933e+001,-8.36160827993163e+001
1.43239702826672e+003,-1.91381537409178e+001,-8.36598194072203e+001
1.44236013749792e+003,-1.91976305276730e+001,-8.37032612481192e+001
1.45239254563411e+003,-1.92571172337674e+001,-8.37464102094000e+001
1.46249473468727e+003,-1.93166137258796e+001,-8.37892681683918e+001
1.47266719002207e+003,-1.93761198724367e+001,-8.38318369923770e+001
1.48291040037916e+003,-1.94356355435926e+001,-8.38741185386029e+001
1.49322485789863e+003,-1.94951606112062e+001,-8.39161146542951e+001
1.50361105814368e+003,-1.95546949488201e+001,-8.39578271766708e+001
1.51406950012443e+003,-1.96142384316401e+001,-8.39992579329541e+001
1.52460068632190e+003,-1.96737909365136e+001,-8.40404087403918e+001
1.53520512271212e+003,-1.97333523419096e+001,-8.40812814062698e+001
1.54588331879047e+003,-1.97929225278984e+001,-8.41218777279310e+001
1.55663578759617e+003,-1.98525013761309e+001,-8.41621994927937e+001
1.56746304573687e+003,-1.99120887698192e+001,-8.42022484783708e+001
1.57836561341355e+003,-1.99716845937170e+001,-8.42420264522900e+001
1.58934401444546e+003,-2.00312887340997e+001,-8.42815351723147e+001
1.60039877629528e+003,-2.00909010787455e+001,-8.43207763863656e+001
1.61153043009451e+003,-2.01505215169164e+001,-8.43597518325433e+001
1.62273951066896e+003,-2.02101499393393e+001,-8.43984632391511e+001
1.63402655656443e+003,-2.02697862381874e+001,-8.44369123247193e+001
1.64539211007262e+003,-2.03294303070621e+001,-8.44751007980294e+001
1.65683671725716e+003,-2.03890820409744e+001,-8.45130303581394e+001
1.66836092797986e+003,-2.04487413363275e+001,-8.45507026944096e+001
1.67996529592709e+003,-2.05084080908985e+001,-8.45881194865290e+001
1.69165037863647e+003,-2.05680822038213e+001,-8.46252824045427e+001
1.70341673752354e+003,-2.06277635755693e+001,-8.46621931088792e+001
1.71526493790884e+003,-2.06874521079379e+001,-8.46988532503785e+001
1.72719554904500e+003,-2.07471477040279e+001,-8.47352644703213e+001
1.73920914414412e+003,-2.08068502682287e+001,-8.47714284004580e+001
1.75130630040532e+003,-2.08665597062018e+001,-8.48073466630386e+001
1.76348759904244e+003,-2.09262759248643e+001,-8.48430208708429e+001
1.77575362531198e+003,-2.09859988323732e+001,-8.48784526272115e+001
1.78810496854124e+003,-2.10457283381089e+001,-8.49136435260767e+001
1.80054222215659e+003,-2.11054643526598e+001,-8.49485951519946e+001
1.81306598371204e+003,-2.11652067878067e+001,-8.49833090801770e+001
1.82567685491788e+003,-2.12249555565074e+001,-8.50177868765239e+001
1.83837544166966e+003,-2.12847105728814e+001,-8.50520300976565e+001
1.85116235407723e+003,-2.13444717521951e+001,-8.50860402909506e+001
1.86403820649413e+003,-2.14042390108466e+001,-8.51198189945704e+001
1.87700361754704e+003,-2.14640122663516e+001,-8.51533677375021e+001
1.89005921016553e+003,-2.15237914373283e+001,-8.51866880395890e+001
1.90320561161200e+003,-2.15835764434837e+001,-8.52197814115657e+001
1.91644345351179e+003,-2.16433672055990e+001,-8.52526493550934e+001
1.92977337188356e+003,-2.17031636455158e+001,-8.52852933627950e+001
1.94319600716982e+003,-2.17629656861226e+001,-8.53177149182914e+001
1.95671200426771e+003,-2.18227732513405e+001,-8.53499154962367e+001
1.97032201255998e+003,-2.18825862661106e+001,-8.53818965623548e+001
1.98402668594619e+003,-2.19424046563801e+001,-8.54136595734758e+001
1.99782668287416e+003,-2.20022283490893e+001,-8.54452059775728e+001
2.01172266637154e+003,-2.20620572721587e+001,-8.54765372137986e+001
2.02571530407772e+003,-2.21218913544764e+001,-8.55076547125233e+001
2.03980526827589e+003,-2.21817305258849e+001,-8.55385598953711e+001
2.05399323592535e+003,-2.22415747171694e+001,-8.55692541752585e+001
2.06827988869399e+003,-2.23014238600446e+001,-8.55997389564317e+001
2.08266591299110e+003,-2.23612778871432e+001,-8.56300156345046e+001
2.09715200000033e+003,-2.24211367320035e+001,-8.56600855964971e+001
2.11173884571288e+003,-2.24810003290577e+001,-8.56899502208731e+001
2.12642715096096e+003,-2.25408686136200e+001,-8.57196108775795e+001
2.14121762145143e+003,-2.26007415218752e+001,-8.57490689280841e+001
2.15611096779977e+003,-2.26606189908671e+001,-8.57783257254149e+001
2.17110790556414e+003,-2.27205009584874e+001,-8.58073826141986e+001
2.18620915527983e+003,-2.27803873634641e+001,-8.58362409306997e+001
2.20141544249383e+003,-2.28402781453511e+001,-8.58649020028598e+001
2.21672749779973e+003,-2.29001732445168e+001,-8.58933671503363e+001
2.23214605687278e+003,-2.29600726021337e+001,-8.59216376845421e+001
2.24767186050527e+003,-2.30199761601675e+001,-8.59497149086850e+001
2.26330565464209e+003,-2.30798838613670e+001,-8.59776001178066e+001
2.27904819041661e+003,-2.31397956492533e+001,-8.60052945988226e+001
2.29490022418673e+003,-2.31997114681099e+001,-8.60327996305617e+001
2.31086251757124e+003,-2.32596312629726e+001,-8.60601164838056e+001
2.32693583748640e+003,-2.33195549796195e+001,-8.60872464213287e+001
2.34312095618281e+003,-2.33794825645610e+001,-8.61141906979374e+001
2.35941865128248e+003,-2.34394139650303e+001,-8.61409505605107e+001
2.37582970581624e+003,-2.34993491289739e+001,-8.61675272480391e+001
2.39235490826128e+003,-2.35592880050419e+001,-8.61939219916650e+001
2.40899505257913e+003,-2.36192305425788e+001,-8.62201360147223e+001
2.42575093825373e+003,-2.36791766916143e+001,-8.62461705327763e+001
2.44262337032989e+003,-2.37391264028540e+001,-8.62720267536637e+001
2.45961315945193e+003,-2.37990796276707e+001,-8.62977058775322e+001
2.47672112190266e+003,-2.38590363180953e+001,-8.63232090968806e+001
2.49394807964259e+003,-2.39189964268084e+001,-8.63485375965984e+001
2.51129486034940e+003,-2.39789599071310e+001,-8.63736925540060e+001
2.52876229745774e+003,-2.40389267130166e+001,-8.63986751388940e+001
2.54635123019925e+003,-2.40988967990426e+001,-8.64234865135635e+001
2.56406250364289e+003,-2.41588701204018e+001,-8.64481278328656e+001
2.58189696873553e+003,-2.42188466328943e+001,-8.64726002442411e+001
2.59985548234286e+003,-2.42788262929194e+001,-8.64969048877602e+001
2.61793890729054e+003,-2.43388090574679e+001,-8.65210428961622e+001
2.63614811240563e+003,-2.43987948841135e+001,-8.65450153948953e+001
2.65448397255839e+003,-2.44587837310056e+001,-8.65688235021556e+001
2.67294736870428e+003,-2.45187755568617e+001,-8.65924683289271e+001
2.69153918792627e+003,-2.45787703209592e+001,-8.66159509790209e+001
2.71026032347752e+003,-2.46387679831283e+001,-8.66392725491146e+001
2.72911167482420e+003,-2.46987685037447e+001,-8.66624341287916e+001
2.74809414768882e+003,-2.47587718437222e+001,-8.66854368005803e+001
