Freq.,V(outop)
5.48015126440443e+006,1.71696696817382e-001,8.94634565865867e-002
5.51826873084238e+006,1.70586304244922e-001,8.85017274696617e-002
5.55665132522618e+006,1.69494927808581e-001,8.75341386266291e-002
5.59530089166653e+006,1.68422089131908e-001,8.65604691002587e-002
5.63421928710092e+006,1.67367301788098e-001,8.55804940178079e-002
5.67340838138288e+006,1.66330070638820e-001,8.45939849987892e-002
5.71287005737180e+006,1.65309891175092e-001,8.36007105599688e-002
5.75260621102338e+006,1.64306248850667e-001,8.26004365154975e-002
5.79261875148074e+006,1.63318618396718e-001,8.15929263724515e-002
5.83290960116615e+006,1.62346463106701e-001,8.05779417242805e-002
5.87348069587338e+006,1.61389234079364e-001,7.95552426475334e-002
5.91433398486070e+006,1.60446369409312e-001,7.85245881092061e-002
5.95547143094455e+006,1.59517293314218e-001,7.74857363951483e-002
5.99689501059385e+006,1.58601415189419e-001,7.64384455717610e-002
6.03860671402492e+006,1.57698128582006e-001,7.53824739958473e-002
6.08060854529716e+006,1.56806810077839e-001,7.43175808893945e-002
6.12290252240929e+006,1.55926818097253e-001,7.32435269979132e-002
6.16549067739631e+006,1.55057491597124e-001,7.21600753528902e-002
6.20837505642718e+006,1.54198148679176e-001,7.10669921603967e-002
6.25155771990304e+006,1.53348085107287e-001,6.99640478394359e-002
6.29504074255629e+006,1.52506572739074e-001,6.88510182349477e-002
6.33882621355023e+006,1.51672857880013e-001,6.77276860317975e-002
6.38291623657942e+006,1.50846159571812e-001,6.65938423969830e-002
6.42731292997079e+006,1.50025667830443e-001,6.54492888785588e-002
6.47201842678540e+006,1.49210541852864e-001,6.42938395905469e-002
6.51703487492091e+006,1.48399908216555e-001,6.31273237138607e-002
6.56236443721481e+006,1.47592859100713e-001,6.19495883433440e-002
6.60800929154829e+006,1.46788450563547e-001,6.07605017114733e-002
6.65397163095092e+006,1.45985700916431e-001,5.95599568184962e-002
6.70025366370598e+006,1.45183589243111e-001,5.83478754971817e-002
6.74685761345660e+006,1.44381054118932e-001,5.71242129393254e-002
6.79378571931256e+006,1.43576992594476e-001,5.58889627065012e-002
6.84104023595786e+006,1.42770259516373e-001,5.46421622443616e-002
6.88862343375909e+006,1.41959667267866e-001,5.33838989126947e-002
6.93653759887449e+006,1.41143986021974e-001,5.21143165356148e-002
6.98478503336377e+006,1.40321944609896e-001,5.08336224658037e-002
7.03336805529875e+006,1.39492232117603e-001,4.95420951434264e-002
7.08228899887471e+006,1.38653500332827e-001,4.82400921146086e-002
7.13155021452253e+006,1.37804367173093e-001,4.69280584542078e-002
7.18115406902165e+006,1.36943421231324e-001,4.56065355163203e-002
7.23110294561374e+006,1.36069227579957e-001,4.42761699068610e-002
7.28139924411724e+006,1.35180334973484e-001,4.29377225453511e-002
7.33204538104266e+006,1.34275284585182e-001,4.15920776467322e-002
7.38304378970863e+006,1.33352620402327e-001,4.02402514188945e-002
7.43439692035890e+006,1.32410901385509e-001,3.88834002322598e-002
7.48610724027997e+006,1.31448715470973e-001,3.75228279773773e-002
7.53817723391970e+006,1.30464695456907e-001,3.61599922876575e-002
7.59060940300665e+006,1.29457536766546e-001,3.47965092668349e-002
7.64340626667026e+006,1.28426017020413e-001,3.34341563299578e-002
7.69657036156193e+006,1.27369017277851e-001,3.20748727427685e-002
7.75010424197683e+006,1.26285544723910e-001,3.07207574331330e-002
7.80401047997669e+006,1.25174756483723e-001,2.93740636528557e-002
7.85829166551333e+006,1.24035984145006e-001,2.80371900912622e-002
7.91295040655310e+006,1.22868758463485e-001,2.67126680893284e-002
7.96798932920222e+006,1.21672833622389e-001,2.54031446756008e-002
8.02341107783288e+006,1.20448210320083e-001,2.41113612468415e-002
8.07921831521038e+006,1.19195156878464e-001,2.28401278449659e-002
8.13541372262099e+006,1.17914227506406e-001,2.15922931390802e-002
8.19200000000080e+006,1.16606276825566e-001,2.03707104006734e-002
8.24897986606544e+006,1.15272469778572e-001,1.91781999559081e-002
8.30635605844073e+006,1.13914286098263e-001,1.80175088026841e-002
8.36413133379414e+006,1.12533518625238e-001,1.68912682788634e-002
8.42230846796732e+006,1.11132264921872e-001,1.58019508502792e-002
8.48089025610939e+006,1.09712911839572e-001,1.47518272359976e-002
8.53987951281130e+006,1.08278112946985e-001,1.37429251926648e-002
8.59927907224101e+006,1.06830759008828e-001,1.27769913251995e-002
8.65909178827967e+006,1.05373942000897e-001,1.18554572688871e-002
8.71932053465878e+006,1.03910913442393e-001,1.09794114945953e-002
8.77996820509817e+006,1.02445038097211e-001,1.01495778218822e-002
8.84103771344513e+006,1.00979744327731e-001,9.36630149437932e-003
8.90253199381434e+006,9.95184725563353e-002,8.62954338661901e-003
8.96445400072886e+006,9.80646233895886e-002,7.93888258973453e-003
9.02680670926208e+006,9.66215069814017e-002,7.29352728581287e-003
9.08959311518068e+006,9.51922951494074e-002,6.69233348721815e-003
9.15281623508853e+006,9.37799776216988e-002,6.13383091135814e-003
9.21647910657164e+006,9.23873235859028e-002,5.61625499997045e-003
9.28058478834410e+006,9.10168494573657e-002,5.13758389152716e-003
9.34513636039505e+006,8.96707934959548e-002,4.69557902410875e-003
9.41013692413664e+006,8.83510975986542e-002,4.28782798845802e-003
9.47558960255305e+006,8.70593963023949e-002,3.91178826444760e-003
9.54149754035053e+006,8.57970127595127e-002,3.56483055180920e-003
9.60786390410850e+006,8.45649612145287e-002,3.24428053725467e-003
9.67469188243167e+006,8.33639553239186e-002,2.94745811057801e-003
9.74198468610326e+006,8.21944215241940e-002,2.67171323842760e-003
9.80974554823924e+006,8.10565165700315e-002,2.41445791148655e-003
9.87797772444369e+006,7.99501483299483e-002,2.17319378587234e-003
9.94668449296521e+006,7.88749989370981e-002,1.94553533189299e-003
1.00158691548544e+007,7.78305494379692e-002,1.72922847566566e-003
1.00855350341226e+007,7.68161051570583e-002,1.52216486422545e-003
1.01556854779012e+007,7.58308210876987e-002,1.32239200270614e-003
1.02263238566030e+007,7.48737267254029e-002,1.12811959874740e-003
1.02974535640838e+007,7.39437498677949e-002,9.37722510131835e-004
1.03690780178056e+007,7.30397390135134e-002,7.49740724842620e-004
1.04412006590004e+007,7.21604840927301e-002,5.62876815910178e-004
1.05138249528364e+007,7.13047353540263e-002,3.75991307109240e-004
1.05869543885834e+007,7.04712203121218e-002,1.88096366386238e-004
1.06605924797814e+007,6.96586587288123e-002,-1.65178637041830e-006
1.07347427644088e+007,6.88657756546880e-002,-1.93961407173449e-004
1.08094088050526e+007,6.80913126022058e-002,-3.89414381700211e-004
1.08845941890797e+007,6.73340369531425e-002,-5.88475737511575e-004
1.09603025288089e+007,6.65927497257346e-002,-7.91503288395095e-004
1.10365374616848e+007,6.58662918408597e-002,-9.98757224032029e-004
1.11133026504524e+007,6.51535490338761e-002,-1.21040949498124e-003
1.11906017833331e+007,6.44534555600866e-002,-1.42655287569113e-003
1.12684385742019e+007,6.37649968390104e-002,-1.64720961778649e-003
1.13468167627658e+007,6.30872111765494e-002,-1.87233963101043e-003
1.14257401147437e+007,6.24191906957152e-002,-2.10184815085790e-003
1.15052124220468e+007,6.17600815967673e-002,-2.33559286984863e-003
1.15852375029616e+007,6.11090838568614e-002,-2.57339052377277e-003
1.16658192023324e+007,6.04654504682715e-002,-2.81502293657641e-003
1.17469613917468e+007,5.98284863033770e-002,-3.06024253569988e-003
1.18286679697215e+007,5.91975466839378e-002,-3.30877735752331e-003
1.19109428618892e+007,5.85720357222225e-002,-3.56033556672662e-003
1.19937900211878e+007,5.79514044922578e-002,-3.81460951724796e-003
1.20772134280499e+007,5.73351490809165e-002,-4.07127938438303e-003
1.21612170905944e+007,5.67228085608880e-002,-4.33001639854452e-003
1.22458050448187e+007,5.61139629206543e-002,-4.59048571166505e-003
1.23309813547927e+007,5.55082309805323e-002,-4.85234892640676e-003
1.24167501128544e+007,5.49052683184606e-002,-5.11526631775869e-003
1.25031154398062e+007,5.43047652245767e-002,-5.37889877514503e-003
1.25900814851127e+007,5.37064446995920e-002,-5.64290949176847e-003
1.26776524271006e+007,5.31100605086116e-002,-5.90696542611405e-003
1.27658324731589e+007,5.25153952990286e-002,-6.17073855904760e-003
1.28546258599417e+007,5.19222587887784e-002,-6.43390696790270e-003
1.29440368535709e+007,5.13304860291404e-002,-6.69615573742053e-003
1.30340697498419e+007,5.07399357446053e-002,-6.95717772556404e-003
1.31247288744297e+007,5.01504887509009e-002,-7.21667420077790e-003
1.32160185830967e+007,4.95620464513268e-002,-7.47435536538559e-003
1.33079432619019e+007,4.89745294103463e-002,-7.72994077883512e-003
1.34005073274121e+007,4.83878760030676e-002,-7.98315969265693e-003
1.34937152269133e+007,4.78020411383743e-002,-8.23375130816468e-003
1.35875714386252e+007,4.72169950533479e-002,-8.48146496643243e-003
1.36820804719158e+007,4.66327221761030e-002,-8.72606027932446e-003
1.37772468675183e+007,4.60492200541573e-002,-8.96730720916378e-003
1.38730751977491e+007,4.54664983452273e-002,-9.20498610389022e-003
1.39695700667276e+007,4.48845778673595e-002,-9.43888769370222e-003
1.40667361105976e+007,4.43034897052355e-002,-9.66881305453580e-003
1.41645779977495e+007,4.37232743695992e-002,-9.89457354301427e-003
1.42631004290452e+007,4.31439810067820e-002,-1.01159907070091e-002
1.43623081380434e+007,4.25656666553956e-002,-1.03328961753971e-002
1.44622058912276e+007,4.19883955473846e-002,-1.05451315301680e-002
1.45627984882346e+007,4.14122384507258e-002,-1.07525481636464e-002
1.46640907620854e+007,4.08372720512264e-002,-1.09550071231848e-002
1.47660875794174e+007,4.02635783709831e-002,-1.11523789454501e-002
1.48687938407179e+007,3.96912442211909e-002,-1.13445434820697e-002
1.49722144805601e+007,3.91203606871374e-002,-1.15313897182215e-002
1.50763544678395e+007,3.85510226433586e-002,-1.17128155854924e-002
1.51812188060134e+007,3.79833282970595e-002,-1.18887277701722e-002
1.52868125333407e+007,3.74173787579991e-002,-1.20590415179714e-002
1.53931407231240e+007,3.68532776331956e-002,-1.22236804360198e-002
1.55002084839538e+007,3.62911306449136e-002,-1.23825762928575e-002
1.56080209599535e+007,3.57310452704986e-002,-1.25356688170467e-002
1.57165833310268e+007,3.51731304027214e-002,-1.26829054949300e-002
1.58259008131063e+007,3.46174960294102e-002,-1.28242413679686e-002
1.59359786584046e+007,3.40642529312232e-002,-1.29596388300510e-002
1.60468221556659e+007,3.35135123965176e-002,-1.30890674250708e-002
1.61584366304209e+007,3.29653859523286e-002,-1.32125036450570e-002
1.62708274452421e+007,3.24199851105653e-002,-1.33299307290687e-002
1.63840000000017e+007,3.18774211285935e-002,-1.34413384630431e-002
1.64979597321310e+007,3.13378047834315e-002,-1.35467229807593e-002
1.66127121168816e+007,3.08012461588645e-002,-1.36460865660421e-002
1.67282626675884e+007,3.02678544448122e-002,-1.37394374563242e-002
1.68446169359348e+007,2.97377377483445e-002,-1.38267896476544e-002
1.69617805122189e+007,2.92110029158010e-002,-1.39081627012339e-002
1.70797590256227e+007,2.86877553655009e-002,-1.39835815515531e-002
1.71985581444822e+007,2.81680989305386e-002,-1.40530763161814e-002
1.73181835765595e+007,2.76521357112663e-002,-1.41166821072715e-002
1.74386410693177e+007,2.71399659370176e-002,-1.41744388448188e-002
1.75599364101965e+007,2.66316878367237e-002,-1.42263910717274e-002
1.76820754268904e+007,2.61273975180402e-002,-1.42725877707183e-002
1.78050639876288e+007,2.56271888546793e-002,-1.43130821831247e-002
1.79289080014579e+007,2.51311533816247e-002,-1.43479316296102e-002
1.80536134185243e+007,2.46393801979536e-002,-1.43771973328521e-002
1.81791862303615e+007,2.41519558769854e-002,-1.44009442422281e-002
1.83056324701772e+007,2.36689643835119e-002,-1.44192408605447e-002
1.84329582131434e+007,2.31904869978586e-002,-1.44321590728501e-002
1.85611695766883e+007,2.27166022465642e-002,-1.44397739773724e-002
1.86902727207902e+007,2.22473858394467e-002,-1.44421637186255e-002
1.88202738482734e+007,2.17829106128684e-002,-1.44394093227268e-002
1.89511792051063e+007,2.13232464789810e-002,-1.44315945349711e-002
1.90829950807012e+007,2.08684603807837e-002,-1.44188056597060e-002
1.92157278082172e+007,2.04186162527943e-002,-1.44011314025536e-002
1.93493837648635e+007,1.99737749871755e-002,-1.43786627150319e-002
1.94839693722067e+007,1.95339944051251e-002,-1.43514926416116e-002
1.96194910964786e+007,1.90993292333823e-002,-1.43197161692675e-002
1.97559554488875e+007,1.86698310856796e-002,-1.42834300795647e-002
1.98933689859306e+007,1.82455484489865e-002,-1.42427328033316e-002
2.00317383097090e+007,1.78265266743812e-002,-1.41977242779614e-002
2.01710700682453e+007,1.74128079724133e-002,-1.41485058073948e-002
2.03113709558025e+007,1.70044314127931e-002,-1.40951799248246e-002
2.04526477132062e+007,1.66014329282679e-002,-1.40378502581688e-002
2.05949071281679e+007,1.62038453225370e-002,-1.39766213983554e-002
2.07381560356113e+007,1.58116982820618e-002,-1.39115987704611e-002
2.08824013180010e+007,1.54250183916261e-002,-1.38428885077419e-002
2.10276499056729e+007,1.50438291535068e-002,-1.37705973285962e-002
2.11739087771670e+007,1.46681510101148e-002,-1.36948324164965e-002
2.13211849595630e+007,1.42980013699633e-002,-1.36157013029206e-002
2.14694855288178e+007,1.39333946368303e-002,-1.35333117533202e-002
2.16188176101054e+007,1.35743422419743e-002,-1.34477716561491e-002
2.17691883781596e+007,1.32208526792627e-002,-1.33591889149810e-002
2.19206050576180e+007,1.28729315430894e-002,-1.32676713437425e-002
2.20730749233699e+007,1.25305815689332e-002,-1.31733265650782e-002
2.22266053009051e+007,1.21938026764321e-002,-1.30762619118679e-002
2.23812035666665e+007,1.18625920148395e-002,-1.29765843319132e-002
2.25368771484040e+007,1.15369440107264e-002,-1.28744002957989e-002
2.26936335255319e+007,1.12168504178070e-002,-1.27698157079464e-002
2.28514802294875e+007,1.09023003687520e-002,-1.26629358208574e-002
2.30104248440939e+007,1.05932804288653e-002,-1.25538651525544e-002
2.31704750059233e+007,1.02897746514984e-002,-1.24427074072166e-002
2.33316384046650e+007,9.99176463507486e-003,-1.23295653990049e-002
2.34939227834939e+007,9.69922958160534e-003,-1.22145409790712e-002
2.36573359394432e+007,9.41214635657156e-003,-1.20977349657423e-002
2.38218857237786e+007,9.13048955005464e-003,-1.19792470778586e-002
2.39875800423758e+007,8.85423153899949e-003,-1.18591758712609e-002
2.41544268561001e+007,8.58334255049075e-003,-1.17376186783951e-002
2.43224341811890e+007,8.31779072593155e-003,-1.16146715510186e-002
2.44916100896375e+007,8.05754218601437e-003,-1.14904292059802e-002
2.46619627095856e+007,7.80256109637237e-003,-1.13649849740448e-002
2.48335002257091e+007,7.55280973380671e-003,-1.12384307517313e-002
2.50062308796126e+007,7.30824855298299e-003,-1.11108569561272e-002
2.51801629702256e+007,7.06883625350173e-003,-1.09823524826498e-002
2.53553048542013e+007,6.83452984723314e-003,-1.08530046657032e-002
2.55316649463181e+007,6.60528472583282e-003,-1.07228992422014e-002
2.57092517198836e+007,6.38105472833235e-003,-1.05921203179010e-002
2.58880737071420e+007,6.16179220872394e-003,-1.04607503365090e-002
2.60681394996841e+007,5.94744810344510e-003,-1.03288700515049e-002
2.62494577488596e+007,5.73797199867988e-003,-1.01965585006349e-002
2.64320371661936e+007,5.53331219739701e-003,-1.00638929830241e-002
2.66158865238041e+007,5.33341578604167e-003,-9.93094903884509e-003
2.68010146548243e+007,5.13822870080879e-003,-9.79780043149942e-003
2.69874304538268e+007,4.94769579342076e-003,-9.66451913224040e-003
2.71751428772506e+007,4.76176089634402e-003,-9.53117530718948e-003
2.73641609438319e+007,4.58036688737320e-003,-9.39783730667776e-003
2.75544937350368e+007,4.40345575352279e-003,-9.26457165685619e-003
2.77461503954984e+007,4.23096865416241e-003,-9.13144305350822e-003
2.79391401334555e+007,4.06284598333919e-003,-8.99851435800378e-003
2.81334722211954e+007,3.89902743123316e-003,-8.86584659532856e-003
2.83291559954993e+007,3.73945204469358e-003,-8.73349895412396e-003
2.85262008580906e+007,3.58405828680651e-003,-8.60152878867215e-003
2.87246162760870e+007,3.43278409545001e-003,-8.46999162275949e-003
2.89244117824554e+007,3.28556694079239e-003,-8.33894115535303e-003
2.91255969764694e+007,3.14234388169471e-003,-8.20842926802053e-003
2.93281815241711e+007,3.00305162098259e-003,-8.07850603403163e-003
2.95321751588350e+007,2.86762655954841e-003,-7.94921972906760e-003
2.97375876814361e+007,2.73600484925884e-003,-7.82061684347796e-003
2.99444289611203e+007,2.60812244463559e-003,-7.69274209601391e-003
3.01527089356793e+007,2.48391515328399e-003,-7.56563844897326e-003
3.03624376120271e+007,2.36331868504884e-003,-7.43934712469068e-003
3.05736250666815e+007,2.24626869987463e-003,-7.31390762330760e-003
3.07862814462482e+007,2.13270085435399e-003,-7.18935774175817e-003
3.10004169679078e+007,2.02255084694818e-003,-7.06573359390170e-003
3.12160419199073e+007,1.91575446186800e-003,-6.94306963174564e-003
3.14331666620538e+007,1.81224761160324e-003,-6.82139866768863e-003
3.16518016262129e+007,1.71196637809328e-003,-6.70075189772574e-003
3.18719573168094e+007,1.61484705253363e-003,-6.58115892555399e-003
3.20936443113320e+007,1.52082617381241e-003,-6.46264778751510e-003
3.23168732608420e+007,1.42984056557769e-003,-6.34524497832070e-003
3.25416548904845e+007,1.34182737193413e-003,-6.22897547749739e-003
3.27680000000037e+007,1.25672409177205e-003,-6.11386277649747e-003
3.29959194642623e+007,1.17446861173190e-003,-5.99992890641701e-003
3.32254242337634e+007,1.09499923781226e-003,-5.88719446626938e-003
3.34565253351771e+007,1.01825472562565e-003,-5.77567865175713e-003
3.36892338718698e+007,9.44174309314381e-004,-5.66539928449348e-003
3.39235610244381e+007,8.72697729135233e-004,-5.55637284162034e-003
3.41595180512457e+007,8.03765257725760e-004,-5.44861448577355e-003
3.43971162889646e+007,7.37317725066147e-004,-5.34213809534857e-003
3.46363671531193e+007,6.73296542150362e-004,-5.23695629501700e-003
3.48772821386357e+007,6.11643723384680e-004,-5.13308048645234e-003
3.51198728203932e+007,5.52301907728620e-004,-5.03052087921770e-003
3.53641508537811e+007,4.95214378598410e-004,-4.92928652177440e-003
3.56101279752579e+007,4.40325082552006e-004,-4.82938533257053e-003
3.58578160029160e+007,3.87578646775066e-004,-4.73082413116927e-003
3.61072268370489e+007,3.36920395391031e-004,-4.63360866937988e-003
3.63583724607233e+007,2.88296364615489e-004,-4.53774366235234e-003
3.66112649403547e+007,2.41653316779180e-004,-4.44323281960360e-003
3.68659164262871e+007,1.96938753242131e-004,-4.35007887593932e-003
3.71223391533770e+007,1.54100926223511e-004,-4.25828362223907e-003
3.73805454415808e+007,1.13088849572365e-004,-4.16784793607506e-003
3.76405476965471e+007,7.38523085033884e-005,-4.07877181213451e-003
3.79023584102128e+007,3.63418683245202e-005,-3.99105439241657e-003
3.81659901614027e+007,5.08882181336074e-007,-3.90469399617889e-003
3.84314556164346e+007,-3.36945021541877e-005,-3.81968814960744e-003
3.86987675297273e+007,-6.63153364252786e-005,-3.73603361518580e-003
3.89679387444136e+007,-9.73998669339280e-005,-3.65372642074170e-003
3.92389821929576e+007,-1.26993530461107e-004,-3.57276188814907e-003
3.95119108977754e+007,-1.55140951035035e-004,-3.49313466166663e-003
3.97867379718615e+007,-1.81885937520729e-004,-3.41483873589298e-003
4.00634766194183e+007,-2.07271482004346e-004,-3.33786748332182e-003
4.03421401364909e+007,-2.31339758943369e-004,-3.26221368148153e-003
4.06227419116054e+007,-2.54132125057439e-004,-3.18786953964214e-003
4.09052954264127e+007,-2.75689119931306e-004,-3.11482672507871e-003
4.11898142563360e+007,-2.96050467303389e-004,-3.04307638887569e-003
4.14763120712229e+007,-3.15255077013151e-004,-2.97260919126312e-003
4.17648026360024e+007,-3.33341047580634e-004,-2.90341532647249e-003
4.20552998113461e+007,-3.50345669391958e-004,-2.83548454710387e-003
4.23478175543342e+007,-3.66305428464345e-004,-2.76880618799560e-003
4.26423699191262e+007,-3.81256010765072e-004,-2.70336918958879e-003
4.29389710576358e+007,-3.95232307058646e-004,-2.63916212078132e-003
4.32376352202112e+007,-4.08268418257184e-004,-2.57617320126495e-003
4.35383767563195e+007,-4.20397661249203e-004,-2.51439032334067e-003
4.38412101152364e+007,-4.31652575182316e-004,-2.45380107321008e-003
4.41461498467401e+007,-4.42064928175625e-004,-2.39439275173808e-003
4.44532106018105e+007,-4.51665724438569e-004,-2.33615239468619e-003
4.47624071333332e+007,-4.60485211772875e-004,-2.27906679241489e-003
4.50737542968083e+007,-4.68552889434813e-004,-2.22312250905359e-003
4.53872670510640e+007,-4.75897516335680e-004,-2.16830590113988e-003
4.57029604589754e+007,-4.82547119558606e-004,-2.11460313572733e-003
4.60208496881880e+007,-4.88529003170636e-004,-2.06200020796465e-003
4.63409500118470e+007,-4.93869757308936e-004,-2.01048295814751e-003
4.66632768093303e+007,-4.98595267521385e-004,-1.96003708824574e-003
4.69878455669881e+007,-5.02730724341264e-004,-1.91064817790967e-003
4.73146718788867e+007,-5.06300633077377e-004,-1.86230169995919e-003
4.76437714475575e+007,-5.09328823800239e-004,-1.81498303535893e-003
4.79751600847518e+007,-5.11838461507137e-004,-1.76867748768599e-003
4.83088537122004e+007,-5.13852056447444e-004,-1.72337029709385e-003
4.86448683623784e+007,-5.15391474591638e-004,-1.67904665377896e-003
4.89832201792754e+007,-5.16477948227582e-004,-1.63569171095543e-003
4.93239254191716e+007,-5.17132086667865e-004,-1.59329059734495e-003
4.96670004514185e+007,-5.17373887052523e-004,-1.55182842918785e-003
5.00124617592255e+007,-5.17222745232790e-004,-1.51129032178229e-003
5.03603259404515e+007,-5.16697466721052e-004,-1.47166140056002e-003
5.07106097084030e+007,-5.15816277693069e-004,-1.43292681170470e-003
5.10633298926365e+007,-5.14596836029725e-004,-1.39507173232149e-003
5.14185034397675e+007,-5.13056242384665e-004,-1.35808138016609e-003
5.17761474142844e+007,-5.11211051266258e-004,-1.32194102294075e-003
5.21362789993685e+007,-5.09077282121658e-004,-1.28663598716640e-003
5.24989154977196e+007,-5.06670430411903e-004,-1.25215166663845e-003
5.28640743323875e+007,-5.04005478667102e-004,-1.21847353047642e-003
5.32317730476085e+007,-5.01096907511651e-004,-1.18558713077479e-003
5.36020293096491e+007,-4.97958706649450e-004,-1.15347810986479e-003
5.39748609076540e+007,-4.94604385799804e-004,-1.12213220719600e-003
5.43502857545017e+007,-4.91046985575610e-004,-1.09153526584655e-003
5.47283218876641e+007,-4.87299088294363e-004,-1.06167323867161e-003
5.51089874700739e+007,-4.83372828715342e-004,-1.03253219409856e-003
5.54923007909971e+007,-4.79279904694572e-004,-1.00409832157875e-003
5.58782802669114e+007,-4.75031587750478e-004,-9.76357936704597e-004
5.62669444423913e+007,-4.70638733534211e-004,-9.49297486001492e-004
5.66583119909990e+007,-4.66111792197632e-004,-9.22903551403210e-004
5.70524017161815e+007,-4.61460818653616e-004,-8.97162854420722e-004
5.74492325521745e+007,-4.56695482722861e-004,-8.72062260012729e-004
5.78488235649112e+007,-4.51825079162475e-004,-8.47588780167479e-004
5.82511939529392e+007,-4.46858537571075e-004,-8.23729577204626e-004
5.86563630483425e+007,-4.41804432166608e-004,-8.00471966806154e-004
5.90643503176704e+007,-4.36670991432573e-004,-7.77803420785068e-004
5.94751753628725e+007,-4.31466107628788e-004,-7.55711569600763e-004
5.98888579222411e+007,-4.26197346163686e-004,-7.34184204629585e-004
6.03054178713590e+007,-4.20871954825008e-004,-7.13209280199175e-004
6.07248752240546e+007,-4.15496872865856e-004,-6.92774915395080e-004
6.11472501333635e+007,-4.10078739944016e-004,-6.72869395647760e-004
6.15725628924968e+007,-4.04623904912251e-004,-6.53481174108614e-004
6.20008339358160e+007,-3.99138434457450e-004,-6.34598872822342e-004
6.24320838398149e+007,-3.93628121587382e-004,-6.16211283704593e-004
6.28663333241080e+007,-3.88098493963381e-004,-5.98307369331586e-004
6.33036032524262e+007,-3.82554822077904e-004,-5.80876263550321e-004
6.37439146336191e+007,-3.77002127276050e-004,-5.63907271916177e-004
6.41872886226645e+007,-3.71445189620291e-004,-5.47389871965767e-004
6.46337465216845e+007,-3.65888555598101e-004,-5.31313713331905e-004
6.50833097809694e+007,-3.60336545671894e-004,-5.15668617707935e-004
6.55360000000078e+007,-3.54793261671532e-004,-5.00444578668204e-004
6.59918389285250e+007,-3.49262594029275e-004,-4.85631761351517e-004
6.64508484675273e+007,-3.43748228857415e-004,-4.71220502014200e-004
6.69130506703546e+007,-3.38253654869290e-004,-4.57201307458834e-004
6.73784677437401e+007,-3.32782170143909e-004,-4.43564854345620e-004
6.78471220488767e+007,-3.27336888735256e-004,-4.30301988391666e-004
6.83190361024919e+007,-3.21920747126916e-004,-4.17403723464735e-004
6.87942325779296e+007,-3.16536510533167e-004,-4.04861240576964e-004
6.92727343062389e+007,-3.11186779047662e-004,-3.92665886784282e-004
6.97545642772718e+007,-3.05873993640882e-004,-3.80809173996834e-004
7.02397456407870e+007,-3.00600442007791e-004,-3.69282777705925e-004
7.07283017075627e+007,-2.95368264267194e-004,-3.58078535632420e-004
7.12202559505163e+007,-2.90179458514243e-004,-3.47188446301705e-004
7.17156320058325e+007,-2.85035886227773e-004,-3.36604667550010e-004
7.22144536740983e+007,-2.79939277534396e-004,-3.26319514966678e-004
7.27167449214471e+007,-2.74891236330750e-004,-3.16325460277121e-004
7.32225298807099e+007,-2.69893245266276e-004,-3.06615129670416e-004
7.37318328525748e+007,-2.64946670588007e-004,-2.97181302076354e-004
7.42446783067545e+007,-2.60052766849749e-004,-2.88016907395290e-004
7.47610908831621e+007,-2.55212681487362e-004,-2.79115024685493e-004
7.52810953930948e+007,-2.50427459262535e-004,-2.70468880310945e-004
7.58047168204261e+007,-2.45698046577031e-004,-2.62071846054117e-004
7.63319803228060e+007,-2.41025295659575e-004,-2.53917437196292e-004
7.68629112328698e+007,-2.36409968627684e-004,-2.45999310569694e-004
7.73975350594551e+007,-2.31852741426602e-004,-2.38311262583893e-004
7.79358774888278e+007,-2.27354207647682e-004,-2.30847227230089e-004
7.84779643859157e+007,-2.22914882228337e-004,-2.23601274066056e-004
7.90238217955513e+007,-2.18535205036044e-004,-2.16567606184531e-004
7.95734759437235e+007,-2.14215544338684e-004,-2.09740558167909e-004
8.01269532388372e+007,-2.09956200163324e-004,-2.03114594031782e-004
8.06842802729823e+007,-2.05757407546063e-004,-1.96684305159750e-004
8.12454838232114e+007,-2.01619339675092e-004,-1.90444408231988e-004
8.18105908528260e+007,-1.97542110929290e-004,-1.84389743149757e-004
8.23796285126726e+007,-1.93525779814751e-004,-1.78515270957990e-004
8.29526241424464e+007,-1.89570351801551e-004,-1.72816071768118e-004
8.35296052720054e+007,-1.85675782062939e-004,-1.67287342682886e-004
8.41105996226928e+007,-1.81841978119454e-004,-1.61924395725207e-004
8.46956351086691e+007,-1.78068802390019e-004,-1.56722655772642e-004
8.52847398382530e+007,-1.74356074652486e-004,-1.51677658499261e-004
8.58779421152722e+007,-1.70703574415688e-004,-1.46785048326395e-004
8.64752704404230e+007,-1.67111043205415e-004,-1.42040576383735e-004
8.70767535126397e+007,-1.63578186766326e-004,-1.37440098482238e-004
8.76824202304734e+007,-1.60104677182124e-004,-1.32979573100100e-004
8.82922996934807e+007,-1.56690154916119e-004,-1.28655059382965e-004
8.89064212036216e+007,-1.53334230774229e-004,-1.24462715159633e-004
8.95248142666671e+007,-1.50036487792644e-004,-1.20398794974229e-004
9.01475085936174e+007,-1.46796483052152e-004,-1.16459648135943e-004
9.07745341021288e+007,-1.43613749421180e-004,-1.12641716787130e-004
9.14059209179515e+007,-1.40487797229600e-004,-1.08941533990785e-004
9.20416993763767e+007,-1.37418115875262e-004,-1.05355721838070e-004
9.26819000236946e+007,-1.34404175365195e-004,-1.01880989576681e-004
9.33265536186612e+007,-1.31445427793429e-004,-9.85141317607731e-005
